,audio_file,duration,peak_amplitude,peak_freq_resolution,peak_frequency,region_id,rms,start,stop,terminal_frequency,terminal_frequency_threshold
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_208_hp,0.015,0.15155029296875,133.26226012793177,104533.33333333334,cf1,0.07471867418006135,0.002684,0.017684,104333.33333333334,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_208_hp,0.002988,0.074371337890625,668.4491978609626,104082.99866131193,fm2,0.025966199187679364,0.017684,0.020672,90361.44578313254,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_211_hp,0.002172,0.08099365234375,919.1176470588235,105432.78084714549,fm1,0.036528326787689185,0.000588,0.00276,89318.60036832413,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_211_hp,0.02016,0.13623046875,99.16699722332407,107490.07936507938,cf1,0.06172396251954359,0.00276,0.02292,107142.85714285716,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_211_hp,0.00184,0.060333251953125,1082.2510822510822,105978.26086956522,fm2,0.0249524691726542,0.02292,0.02476,88043.47826086957,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_212_hp,0.001808,0.05743408203125,1101.3215859030836,103429.20353982301,fm1,0.021699379295280943,0.00088,0.002688,100110.61946902655,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_212_hp,0.04166,0.123565673828125,48.003072196620586,106192.99087854059,cf1,0.05134084536975666,0.002688,0.044348,105880.9409505521,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_212_hp,0.001352,0.02117919921875,1470.5882352941176,102810.65088757397,fm2,0.009228308281137184,0.044348,0.0457,92455.62130177516,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_218_hp,0.001212,0.057861328125,1644.7368421052631,103960.39603960396,fm1,0.028259973007797777,0.000256,0.001468,100660.06600660065,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_218_hp,0.017404,0.099212646484375,114.88970588235294,106412.3190071248,cf1,0.051592659277359516,0.001468,0.018872,106297.402895886,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_218_hp,0.001652,0.11785888671875,1207.729468599034,100484.26150121067,fm2,0.051211797918146146,0.018872,0.020524,94430.9927360775,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_219_hp,0.001084,0.0478515625,1838.235294117647,106088.56088560887,fm1,0.02460004978899365,0.000892,0.001976,98708.48708487085,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_219_hp,0.025192,0.105224609375,79.36507936507937,106105.11273420134,cf1,0.056406759399407404,0.001976,0.027168,105946.33216894252,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_219_hp,0.000752,0.047821044921875,2631.5789473684213,99734.0425531915,fm2,0.025402833408030904,0.027168,0.02792,97074.46808510639,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_223_hp,0.002216,0.211395263671875,899.2805755395683,101083.03249097473,fm1,0.08351274949747228,0.000932,0.003148,91155.2346570397,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_223_hp,0.017156,0.362152099609375,116.55011655011656,104278.38657029612,cf1,0.19848683659683575,0.003148,0.020304,104278.38657029612,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_223_hp,0.0022,0.2000732421875,905.7971014492754,101818.18181818184,fm2,0.09727943633280205,0.020304,0.022504,88636.36363636365,-10
3,segment_matching_annotaudio_Aditya_2018-08-16_2324_223_hp,0.000676,0.081329345703125,2941.176470588235,90236.68639053254,cf2,0.038120627213891464,0.022504,0.02318,85798.81656804735,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_230_hp,0.00176,0.037353515625,1131.2217194570135,101704.54545454547,fm1,0.015419069253740765,0.000788,0.002548,95454.54545454547,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_230_hp,0.039672,0.0833740234375,50.403225806451616,103196.20891308732,cf1,0.03342242887597782,0.002548,0.04222,102893.72857430934,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_230_hp,0.002184,0.027374267578125,912.4087591240876,102564.10256410258,fm2,0.01305888405484076,0.04222,0.044404,89285.71428571429,-10
3,segment_matching_annotaudio_Aditya_2018-08-16_2324_230_hp,0.000272,0.01556396484375,7142.857142857143,88235.29411764706,cf2,0.0074882429020632,0.044404,0.044676,84558.82352941176,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_234_hp,0.001728,0.030303955078125,1152.073732718894,102430.55555555555,fm1,0.011268357542013102,0.001016,0.002744,92592.59259259258,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_234_hp,0.039376,0.07232666015625,50.78204346942921,103159.28484355954,cf1,0.03312998084787135,0.002744,0.04212,102905.32303941487,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_234_hp,0.001956,0.024566650390625,1020.4081632653061,102249.48875255625,fm2,0.011041817478106076,0.04212,0.044076,91513.29243353785,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_236_hp,0.001808,0.06964111328125,1101.3215859030836,100110.61946902655,fm1,0.025249906737328433,0.000916,0.002724,97345.13274336283,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_236_hp,0.01904,0.14117431640625,104.99790004199916,102993.69747899161,cf1,0.07451076557689966,0.002724,0.021764,102731.0924369748,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_236_hp,0.001756,0.067047119140625,1136.3636363636363,103075.17084282459,fm2,0.023769920120412572,0.021764,0.02352,97949.8861047836,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_247_hp,0.001132,0.0638427734375,1760.5633802816901,105123.67491166078,fm1,0.03225525936389014,0.000984,0.002116,102473.49823321555,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_247_hp,0.05432,0.143585205078125,36.813429539095864,106866.71575846833,cf1,0.05449020769928752,0.002116,0.056436,106829.89690721649,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_247_hp,0.000764,0.037994384765625,2604.1666666666665,103403.14136125657,fm2,0.021793888073291266,0.056436,0.0572,99476.43979057594,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_248_hp,0.000976,0.054229736328125,2032.520325203252,104508.19672131148,fm1,0.02409964038027731,0.0003,0.001276,101434.4262295082,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_248_hp,0.022316,0.105072021484375,89.60573476702508,107008.42444882596,cf1,0.05154493931180189,0.001276,0.023592,106829.18085678437,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_248_hp,0.000728,0.0269775390625,2717.391304347826,104395.60439560442,fm2,0.01214802639879194,0.023592,0.02432,103021.97802197804,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_253_hp,0.001456,0.01593017578125,1366.120218579235,103021.97802197804,fm1,0.008664000903773313,0.000784,0.00224,94780.21978021979,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_253_hp,0.020636,0.04656982421875,96.89922480620154,105446.7920139562,cf1,0.02357489957423166,0.00224,0.022876,105252.95599922466,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_253_hp,0.001952,0.044677734375,1020.4081632653061,98360.65573770492,fm2,0.021147366132405695,0.022876,0.024828,92725.40983606558,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_255_hp,0.001356,0.146728515625,1470.5882352941176,106194.69026548673,fm1,0.07524650265168024,7.6e-05,0.001432,94395.2802359882,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_255_hp,0.014284,0.116424560546875,139.97760358342666,107182.8619434332,cf1,0.06246366229169433,0.001432,0.015716,107182.8619434332,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_255_hp,0.00126,0.13702392578125,1582.2784810126582,106349.20634920636,fm2,0.05859821004897685,0.015716,0.016976,92063.49206349207,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_256_hp,0.001216,0.1163330078125,1633.986928104575,105263.15789473685,fm1,0.048381338531726464,0.001008,0.002224,103618.42105263159,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_256_hp,0.017996,0.197418212890625,111.11111111111111,107357.19048677485,cf1,0.11626816982479775,0.002224,0.02022,107246.05467881753,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_256_hp,0.00114,0.121826171875,1748.2517482517483,104385.9649122807,fm2,0.05571209199456953,0.02022,0.02136,103508.77192982456,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_258_hp,0.00044,0.114013671875,4464.285714285715,104545.45454545456,fm1,0.05388192011312833,0.000156,0.000596,102272.72727272728,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_258_hp,0.0195,0.286651611328125,102.54306808859721,106871.79487179487,cf1,0.1405469770734672,0.000596,0.020096,106717.94871794872,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_258_hp,0.001064,0.113250732421875,1865.6716417910447,107142.85714285713,fm2,0.04484452345078311,0.020096,0.02116,102443.60902255638,-10
3,segment_matching_annotaudio_Aditya_2018-08-16_2324_258_hp,0.000368,0.0465087890625,5319.148936170212,105978.26086956522,cf2,0.025653160990138847,0.02116,0.021528,103260.86956521739,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_260_hp,0.001048,0.0250244140625,1893.939393939394,104007.63358778627,fm1,0.0142291757459599,0.000816,0.001864,94465.64885496184,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_260_hp,0.049532,0.120361328125,40.37467700258398,106860.21158039248,cf1,0.062376216969291194,0.001864,0.051396,106799.64467415005,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_260_hp,0.00128,0.077178955078125,1552.7950310559006,102343.75000000001,fm2,0.04119207773536297,0.051396,0.052676,94531.25000000001,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_277_hp,0.001348,0.26568603515625,1479.2899408284025,106083.08605341247,fm1,0.1390529720830723,0.000616,0.001964,95697.3293768546,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_277_hp,0.011688,0.289764404296875,170.9986320109439,107631.75906913074,cf1,0.1642249821735201,0.001964,0.013652,107118.41204654348,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_277_hp,0.001944,0.157257080078125,1024.5901639344263,106481.48148148149,fm2,0.08096019983833407,0.013652,0.015596,89506.17283950618,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_280_hp,0.026332,0.070556640625,75.94167679222357,106258.54473644237,cf1,0.03561529779960817,0.001212,0.027544,106106.63831080057,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_280_hp,0.002036,0.01971435546875,980.3921568627451,103143.4184675835,fm1,0.007877647803906051,0.027544,0.02958,90864.44007858547,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_285_hp,0.001276,0.0157470703125,1562.5,100313.47962382445,fm1,0.006863436671602024,0.000188,0.001464,94827.58620689655,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_285_hp,0.01512,0.037841796875,132.20518244315178,103439.15343915344,cf1,0.01958007313069496,0.001464,0.016584,103306.87830687831,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_285_hp,0.00178,0.02105712890625,1121.0762331838564,102247.19101123596,fm2,0.007612595620686772,0.016584,0.018364,98314.60674157304,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_287_hp,0.001316,0.069427490234375,1515.1515151515152,107902.73556231003,fm1,0.03376759690533505,0.000392,0.001708,94984.80243161095,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_287_hp,0.023656,0.168365478515625,84.51656524678837,109316.87521136286,cf1,0.08648111176459737,0.001708,0.025364,109274.60263780858,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_287_hp,0.001316,0.12420654296875,1515.1515151515152,106382.97872340426,fm2,0.05259042821115992,0.025364,0.02668,104103.34346504559,-10
