,ifm_stop,ifm_start,ifm_rms,ifm_duration,ifm_region_id,ifm_terminal_frequency,ifm_peak_freq_resolution,ifm_peak_amplitude,ifm_peak_frequency,cf_stop,cf_start,cf_rms,cf_duration,cf_region_id,cf_terminal_frequency,cf_peak_freq_resolution,cf_peak_amplitude,cf_peak_frequency,tfm_stop,tfm_start,tfm_rms,tfm_duration,tfm_region_id,tfm_terminal_frequency,tfm_peak_freq_resolution,tfm_peak_amplitude,tfm_peak_frequency,audio_file,terminal_frequency_threshold,video_annot_id,num_bats,0,duration,peak_freq_resolution,ifm-cf_dbratio,tfm-cf_dbratio,ifm-peak_db,tfm-peak_db,tfm_dbrms,ifm_dbrms,cf_dbrms,cf-peak_db
72,0.000596,0.000156,0.05388192011312833,0.00044,fm1,102272.72727272726,4464.285714285715,0.114013671875,104545.45454545457,0.020096,0.000596,0.1405469770734672,0.0195,cf1,106717.94871794873,102.5430680885972,0.286651611328125,106871.79487179489,0.021528,0.020096,0.04078414739359042,0.0014320000000000001,fm2,102653.63128491619,1388.888888888889,0.113250732421875,106145.25139664806,segment_matching_annotaudio_Aditya_2018-08-16_2324_258_hp,-10,Aditya_2018-08-16_2324_258,1,,,,-8.327568908965615,-10.746602428861074,-18.860861348033243,-18.9191796122187,-27.79017224670206,-25.371138726806603,-17.04356981784099,-10.852912252462804
73,0.0009400000000000001,0.0006360000000000001,0.009528390539397405,0.000304,fm1,98684.2105263158,6410.25641025641,0.018218994140625,105263.15789473684,0.014044,0.0009400000000000001,0.0565402767491481,0.013104,cf1,105387.66788766788,152.5320317266626,0.106109619140625,105616.60561660561,0.015208000000000001,0.014044,0.023712670204888646,0.001164,fm2,99656.35738831617,1712.3287671232874,0.047119140625,104810.99656357386,segment_matching_annotaudio_Aditya_2018-08-16_2324_26_hp,-10,Aditya_2018-08-16_2324_26,2,,,,-15.466767613552328,-7.547549374453963,-34.78951207660698,-26.53605277920001,-32.50039077623229,-40.41960901533066,-24.95284140177833,-19.48490488552919
74,0.001864,0.000816,0.0142291757459599,0.001048,fm1,94465.64885496184,1893.939393939394,0.0250244140625,104007.63358778627,0.051396000000000004,0.001864,0.0623762169692912,0.049532,cf1,106799.64467415004,40.37467700258397,0.120361328125,106860.21158039248,0.052676,0.051396000000000004,0.041192077735362966,0.00128,fm2,94531.25,1552.7950310559006,0.077178955078125,102343.75,segment_matching_annotaudio_Aditya_2018-08-16_2324_260_hp,-10,Aditya_2018-08-16_2324_260,1,,,,-12.836785768906694,-3.604106669364215,-32.03272165152002,-22.25002211230626,-27.70372603208054,-36.93640513162302,-24.09961936271632,-18.390260573810885
75,0.001964,0.000616,0.1390529720830723,0.001348,fm1,95697.32937685461,1479.2899408284025,0.26568603515625,106083.08605341248,0.013652000000000001,0.001964,0.1642249821735201,0.011687999999999999,cf1,107118.41204654348,170.9986320109439,0.289764404296875,107631.75906913074,0.015596,0.013652000000000001,0.08096019983833408,0.0019440000000000002,fm2,89506.17283950617,1024.5901639344265,0.157257080078125,106481.48148148149,segment_matching_annotaudio_Aditya_2018-08-16_2324_277_hp,-10,Aditya_2018-08-16_2324_277,1,,,,-1.4451789519532368,-6.14335303816941,-11.512625442766769,-16.067795849972864,-21.834568570219254,-17.13639448400308,-15.691215532049846,-10.759099317733632
76,,,,,,,,,,0.012376,0.000196,0.03756218550531112,0.01218,cf1,106239.73727422002,164.14970453053184,0.077880859375,106650.24630541872,0.015944,0.012376,0.06080837391974552,0.003568,fm1,90526.9058295964,559.2841163310962,0.14471435546875,93890.13452914797,segment_matching_annotaudio_Aditya_2018-08-16_2324_28_hp,-10,Aditya_2018-08-16_2324_28,2,,,,,4.184250738073948,,-16.789767706350972,-24.32073219851974,,-28.504982936593688,-22.171385298211863
77,,,,,,,,,,0.027544,0.001212,0.03561529779960817,0.026331999999999998,cf1,106106.63831080057,75.94167679222356,0.070556640625,106258.54473644236,0.029580000000000002,0.027544,0.007877647803906051,0.002036,fm1,90864.44007858547,980.3921568627452,0.01971435546875,103143.4184675835,segment_matching_annotaudio_Aditya_2018-08-16_2324_280_hp,-10,Aditya_2018-08-16_2324_280,1,,,,,-13.104800394595681,,-34.10434833929268,-42.072068793054214,,-28.96726839845853,-23.02924210422453
78,0.001464,0.000188,0.0068634366716020245,0.001276,fm1,94827.58620689657,1562.5,0.0157470703125,100313.47962382443,0.016584,0.001464,0.019580073130694958,0.015119999999999998,cf1,103306.87830687832,132.20518244315178,0.037841796875,103439.15343915344,0.018364,0.016584,0.007612595620686772,0.0017800000000000001,fm2,98314.60674157305,1121.0762331838564,0.02105712890625,102247.19101123596,segment_matching_annotaudio_Aditya_2018-08-16_2324_285_hp,-10,Aditya_2018-08-16_2324_285,1,,,,-9.105453574110442,-8.205630975133287,-36.05600466665013,-33.532016884449256,-42.3693447843221,-43.26916738329925,-34.163713809188806,-28.440564995949657
79,0.0017079999999999999,0.000392,0.03376759690533505,,fm1,94984.80243161095,,0.069427490234375,107902.73556231004,0.025363999999999998,0.0017079999999999999,0.08648111176459737,,cf1,109274.60263780858,,0.168365478515625,109316.87521136287,0.026680000000000002,0.025363999999999998,0.05259042821115992,,fm2,104103.3434650456,,0.12420654296875,106382.97872340426,segment_matching_annotaudio_Aditya_2018-08-16_2324_287_hp,-10,Aditya_2018-08-16_2324_287,1,,0.0013160000000000001,1515.1515151515152,-8.168422184458848,-4.320291141390356,-23.169370679331735,-18.11711051468996,-25.58186585964387,-29.42999690271236,-21.261574718253513,-15.47493902003956
80,0.001704,0.00042800000000000005,0.02022880851271157,0.001276,fm1,97178.68338557992,1562.5,0.038818359375,104231.97492163008,0.04202,0.001704,0.03638625348459525,0.040316000000000005,cf1,104846.71098323246,49.6031746031746,0.097686767578125,104896.31907927373,0.042756,0.04202,0.009700250268186328,0.000736,fm2,99184.78260869565,2688.1720430107525,0.020416259765625,103260.8695652174,segment_matching_annotaudio_Aditya_2018-08-16_2324_30_hp,-10,Aditya_2018-08-16_2324_30,1,,,,-5.0993407469004275,-11.483088028271693,-28.219256472946455,-33.8004763438379,-40.26434121428295,-33.88059393291169,-28.781253186011256,-20.203285216311713
81,0.0015119999999999999,0.000808,0.059483357944858574,0.000704,fm1,100852.27272727274,2808.9887640449438,0.139434814453125,103693.18181818182,0.0163,0.0015119999999999999,0.16252222796628527,0.014787999999999999,cf1,106370.02975385447,135.2082206598161,0.326690673828125,106572.89694346767,0.018092,0.0163,0.11637237984170146,0.0017920000000000002,fm2,88727.67857142858,1111.111111111111,0.245208740234375,97098.21428571428,segment_matching_annotaudio_Aditya_2018-08-16_2324_31_hp,-10,Aditya_2018-08-16_2324_31,2,,,,-8.73034580077269,-2.901257029408141,-17.112575538080257,-12.209281077207093,-18.683001683365784,-24.512090454730338,-15.781744653957645,-9.717265266585215
82,0.001452,0.00016,0.18404905107717348,0.001292,fm1,97523.21981424149,1543.20987654321,0.387359619140625,103715.17027863776,0.015696,0.001452,0.4812002251735678,0.014244,cf1,106149.95787700084,140.37057832678272,0.854888916015625,106360.57287278851,0.016552,0.015696,0.21058445300956607,0.0008560000000000001,fm2,101635.5140186916,2314.8148148148152,0.415863037109375,106308.41121495329,segment_matching_annotaudio_Aditya_2018-08-16_2324_41_hp,-10,Aditya_2018-08-16_2324_41,2,,,,-8.347844784914978,-7.177990337455549,-8.237713098175217,-7.620993580814672,-13.53147389961,-14.701328347069431,-6.353483562154452,-1.3618062737559953
83,0.002532,0.0005639999999999999,0.01587493616501034,0.001968,fm1,97052.84552845528,1012.1457489878543,0.04498291015625,104166.66666666669,0.023512,0.002532,0.0316192763401656,0.020980000000000002,cf1,106196.37750238324,95.31071292413269,0.06671142578125,106244.04194470926,0.025124,0.023512,0.007124094618287119,0.0016120000000000002,fm2,90570.71960297768,1237.6237623762374,0.018218994140625,104218.3622828784,segment_matching_annotaudio_Aditya_2018-08-16_2324_56_hp,-10,Aditya_2018-08-16_2324_56,1,,,,-5.9847987707743355,-12.944444945363147,-26.939049028733706,-34.78951207660698,-42.94540642222445,-35.98576024763564,-30.0009614768613,-23.515995546920678
84,0.002436,0.00062,0.010471460399873098,0.001816,fm1,96365.63876651984,1096.4912280701753,0.020721435546875,98017.62114537445,0.016652,0.002436,0.016400033811542217,0.014216,cf1,107695.55430500844,140.607424071991,0.034942626953125,107976.92740574,0.018948,0.016652,0.012896100010739242,0.0022960000000000003,fm2,90156.79442508712,868.0555555555555,0.03936767578125,107578.39721254355,segment_matching_annotaudio_Aditya_2018-08-16_2324_59_hp,-10,Aditya_2018-08-16_2324_59,3,,,,-3.8967497747506608,-2.0877270189003334,-33.671603213584326,-28.09720449320938,-37.79083215044507,-39.59985490629539,-35.70310513154474,-29.132888965676223
85,0.003084,0.001192,0.02684472998607746,0.0018920000000000002,fm1,94080.33826638476,1054.8523206751054,0.066497802734375,106236.7864693446,0.026128,0.003084,0.05009715649477951,0.023044,cf1,107620.20482555113,86.7754251995835,0.0972900390625,107880.57628883877,0.028188,0.026128,0.017092979926435367,0.00206,fm2,90291.26213592234,968.9922480620157,0.04656982421875,106310.67961165051,segment_matching_annotaudio_Aditya_2018-08-16_2324_61_hp,-10,Aditya_2018-08-16_2324_61,1,,,,-5.419080721235599,-9.339905869803362,-23.543854094269246,-26.63790802681713,-35.34364434793658,-31.422819199368817,-26.003738478133222,-20.238632444712863
86,0.003512,0.0014119999999999998,0.02652775063583065,0.0021,fm1,95238.09523809524,950.5703422053232,0.0650634765625,106190.4761904762,0.034488,0.003512,0.046467749883951213,0.030976,cf1,106727.78925619836,64.54944487477407,0.092376708984375,106824.63842975207,0.036292000000000005,0.034488,0.022464600936083424,0.0018039999999999998,fm2,96452.32815964523,1106.1946902654868,0.050750732421875,105875.8314855876,segment_matching_annotaudio_Aditya_2018-08-16_2324_62_hp,-10,Aditya_2018-08-16_2324_62,1,,,,-4.869024332054543,-6.313058698648146,-23.733254692103664,-25.89115371480397,-32.97002583725374,-31.525991470660145,-26.6569671386056,-20.688750280062898
87,0.002464,0.000648,0.0190763789063178,0.001816,fm1,90308.37004405288,1096.4912280701753,0.0469970703125,100220.26431718064,0.028560000000000002,0.002464,0.0468981302098035,0.026095999999999998,cf1,103080.93194359288,76.61661048115229,0.103240966796875,103157.57204169221,0.030944,0.028560000000000002,0.02256493446336548,0.002384,fm2,96476.5100671141,836.1204013377927,0.06341552734375,100251.677852349,segment_matching_annotaudio_Aditya_2018-08-16_2324_68_hp,-10,Aditya_2018-08-16_2324_68,1,,,,-7.8131917606440515,-6.354429031638027,-26.558584282465098,-23.95608783477119,-32.93131846976797,-34.39008119877399,-26.576889438129943,-19.722958743434745
88,0.0018239999999999999,0.0009279999999999999,0.010832860208609563,0.0008960000000000001,fm1,100446.42857142858,2212.389380530973,0.0250244140625,104910.71428571428,0.017308,0.0018239999999999999,0.031079471393371118,0.015484,cf1,105851.20123998966,129.13223140495867,0.0550537109375,105980.36683027641,0.018812,0.017308,0.029182595708890417,0.001504,fm2,85771.2765957447,1322.7513227513227,0.074981689453125,90425.53191489364,segment_matching_annotaudio_Aditya_2018-08-16_2324_69_hp,-10,Aditya_2018-08-16_2324_69,1,,,,-9.154609694676605,-0.5469941015821291,-32.03272165152002,-22.50089556959274,-30.697521629309815,-39.305137222404284,-30.150527527727682,-25.184268035075903
89,0.002748,0.000892,0.09544366419998476,0.0018559999999999998,fm1,93750.0,1072.961373390558,0.17901611328125,105603.44827586207,0.017648,0.002748,0.15273837858473402,0.0149,cf1,107248.322147651,134.19216317767044,0.292572021484375,107449.6644295302,0.019576,0.017648,0.10902036892592708,0.001928,fm2,88692.94605809129,1033.0578512396694,0.182159423828125,104253.11203319502,segment_matching_annotaudio_Aditya_2018-08-16_2324_7_hp,-10,Aditya_2018-08-16_2324_7,2,,,,-4.08402143790198,-2.9288105725514813,-14.942157526303692,-14.790967121360872,-19.24984705298661,-20.40505791833711,-16.32103648043513,-10.675344151768652
90,0.001912,0.000976,0.02093708775352078,0.000936,fm1,98290.59829059828,2118.64406779661,0.041290283203125,103632.47863247864,0.046528,0.001912,0.05795761989844232,0.044616,cf1,105051.99928276852,44.81893151667264,0.1185302734375,105096.8262506724,0.04724,0.046528,0.02183422086150021,0.000712,fm2,95505.61797752806,2777.777777777778,0.0389404296875,103932.58426966293,segment_matching_annotaudio_Aditya_2018-08-16_2324_85_hp,-10,Aditya_2018-08-16_2324_85,1,,,,-8.843885380356216,-8.479456865533955,-27.6830427672419,-28.191985211491488,-33.21724601906017,-33.58167453388243,-24.737789153526215,-18.523414274475016
91,0.0012720000000000001,0.000184,0.03464207263768825,0.001088,fm1,98345.58823529413,1824.8175182481752,0.057769775390625,106617.64705882351,0.053796000000000004,0.0012720000000000001,0.13096219327607628,0.052524,cf1,108083.9235397152,38.074931465123356,0.32818603515625,108102.96245525856,0.054112,0.053796000000000004,0.015431800902922716,0.00031600000000000004,fm2,101265.82278481014,6250.0,0.024932861328125,107594.93670886077,segment_matching_annotaudio_Aditya_2018-08-16_2324_88_hp,-10,Aditya_2018-08-16_2324_88,1,,,,-11.550841435500939,-18.57458656500047,-24.765986419918423,-32.06455756854605,-36.23166776964711,-29.20792264014758,-17.657081204646644,-9.67759805637235
92,0.001472,0.000924,0.005698529035474203,0.0005480000000000001,fm1,100364.96350364963,3623.1884057971015,0.01275634765625,102189.7810218978,0.026396,0.001472,0.03491712785044865,0.024924,cf1,103915.90434922164,80.23106546854942,0.073699951171875,103915.90434922164,0.028116000000000002,0.026396,0.01528443024675532,0.00172,fm2,97674.41860465117,1157.4074074074076,0.037384033203125,101162.79069767443,segment_matching_annotaudio_Aditya_2018-08-16_2324_90_hp,-10,Aditya_2018-08-16_2324_90,1,,,,-15.745514952785523,-7.1757851760485725,-37.88547306369365,-28.54627692518333,-36.31501491409581,-44.88474469083276,-29.13922973804724,-22.650655997443742
93,0.002132,0.000644,0.08025630425967077,0.0014880000000000002,fm1,98118.27956989247,1336.8983957219252,0.1763916015625,104166.66666666669,0.01722,0.002132,0.13073280744878113,0.015087999999999999,cf1,105713.1495227996,132.48542660307365,0.251495361328125,105911.98303287383,0.019144,0.01722,0.05598616631876358,0.001924,fm2,94074.84407484408,1037.344398340249,0.130645751953125,103950.10395010396,segment_matching_annotaudio_Aditya_2018-08-16_2324_91_hp,-10,Aditya_2018-08-16_2324_91,1,,,,-4.238108613825139,-7.36607715298684,-15.070441930783778,-17.67809414250817,-25.038385400451844,-21.910416861290145,-17.672308247465004,-11.989400416389874
94,,,,,,,,,,0.01778,0.0013,0.056486486728685725,0.01648,cf1,102791.26213592234,121.30033964095101,0.107940673828125,103033.98058252428,0.021,0.01778,0.054760617160721205,0.00322,fm1,86335.40372670807,620.3473945409428,0.135345458984375,87267.08074534162,segment_matching_annotaudio_Aditya_2018-08-16_2324_94_hp,-10,Aditya_2018-08-16_2324_94,1,,,,,-0.26952459699842873,,-17.371126215839453,-25.230633318874432,,-24.961108721876002,-19.336297502899328
95,0.003112,0.00134,0.015689421180224674,0.001772,fm1,93115.12415349887,1126.1261261261259,0.03094482421875,103837.47178329572,0.021152,0.003112,0.03767168256992959,0.01804,cf1,104822.61640798226,110.81560283687945,0.09161376953125,104988.91352549887,0.023372,0.021152,0.02699561210165593,0.0022199999999999998,fm2,87387.3873873874,899.2805755395682,0.065185546875,91891.8918918919,segment_matching_annotaudio_Aditya_2018-08-16_2324_95_hp,-10,Aditya_2018-08-16_2324_95,1,,,,-7.608161925060401,-2.894436776489677,-30.188239599248018,-23.716973732063984,-31.374136416747717,-36.087861565318434,-28.479699640258037,-20.76078494104933
96,0.001604,0.000708,0.009688468954827148,0.0008960000000000001,fm1,95982.14285714287,2212.389380530973,0.02374267578125,100446.42857142858,0.016912,0.001604,0.03152614969828034,0.015308,cf1,101907.49934674682,130.61650992685477,0.064453125,101907.49934674682,0.018416,0.016912,0.015162801067528426,0.001504,fm2,95079.78723404255,1322.7513227513227,0.038177490234375,103058.51063829787,segment_matching_annotaudio_Aditya_2018-08-17_01_10_hp,-10,Aditya_2018-08-17_01_10,1,,,,-10.248315628976723,-6.357829925095745,-32.48940675940058,-28.36385250532596,-36.38441125666315,-40.274896960544126,-30.0265813315674,-23.815120421958866
97,,,,,,,,,,0.018896,0.00032,0.050830253472796766,0.018576,cf1,103197.67441860467,107.61945759793372,0.0941162109375,103305.34022394488,0.020919999999999998,0.018896,0.029251833230517426,0.0020239999999999998,fm1,87450.5928853755,984.2519685039372,0.06402587890625,96837.94466403165,segment_matching_annotaudio_Aditya_2018-08-17_01_11_hp,-10,Aditya_2018-08-17_01_11,1,,,,,-4.799383732164201,,-23.872889022043577,-30.67693822449121,,-25.877554492327015,-20.526711311615973
98,0.0027,0.00084,0.03272216652474108,0.00186,fm1,94623.6559139785,1072.961373390558,0.0692138671875,104301.0752688172,0.015636,0.0027,0.04765282566291575,0.012936000000000001,cf1,108766.23376623377,154.51174289245986,0.091156005859375,108998.14471243042,0.017916,0.015636,0.037224250166231286,0.00228,fm2,92982.45614035089,874.1258741258741,0.090423583984375,107017.54385964911,segment_matching_annotaudio_Aditya_2018-08-17_01_13_hp,-10,Aditya_2018-08-17_01_13,2,,,,-3.264932151588042,-2.1452539963614745,-23.19613769477698,-20.874365669593335,-28.58348083562477,-29.703158990851335,-26.438226839263294,-20.80429424711179
99,0.002568,0.000576,0.01614507390565913,0.0019920000000000003,fm1,94879.51807228917,1000.0,0.035675048828125,106927.71084337351,0.016968,0.002568,0.038221313531571405,0.0144,cf1,108819.44444444444,138.811771238201,0.0684814453125,108958.33333333331,0.018596,0.016968,0.019853441881238217,0.001628,fm2,92751.84275184275,1225.4901960784316,0.04254150390625,107493.85749385747,segment_matching_annotaudio_Aditya_2018-08-17_01_15_hp,-10,Aditya_2018-08-17_01_15,1,,,,-7.4853114151965325,-5.689395985766849,-28.952708475957557,-27.423743223954546,-34.04328382290407,-35.839199252333756,-28.353887837137222,-23.288541647511884
100,0.002876,0.0010400000000000001,0.025062148176728617,0.001836,fm1,92047.9302832244,1086.9565217391305,0.057159423828125,99128.54030501087,0.0218,0.002876,0.047224950541095684,0.018924,cf1,103043.75396322132,105.66356720202873,0.0958251953125,103202.2828154724,0.023908000000000002,0.0218,0.02967834521037068,0.0021079999999999996,fm2,87286.52751423151,946.969696969697,0.082122802734375,96299.81024667932,segment_matching_annotaudio_Aditya_2018-08-17_01_21_hp,-10,Aditya_2018-08-17_01_21,2,,,,-5.503064367777915,-4.0346365927551595,-24.858243151689614,-21.71072474391927,-30.551206357644478,-32.019634132667235,-26.51656976488932,-20.37040573773006
101,,,,,,,,,,0.014856,0.00044,0.04778519763466135,0.014416,cf1,104605.99334073252,138.65779256794232,0.08154296875,104744.72807991119,0.016784,0.014856,0.023949705351212176,0.001928,fm1,89730.29045643154,1033.0578512396694,0.05059814453125,95435.68464730289,segment_matching_annotaudio_Aditya_2018-08-17_01_22_hp,-10,Aditya_2018-08-17_01_22,1,,,,,-5.999864236137765,,-25.917308174909262,-32.41399650522202,,-26.414132269084256,-21.772269623124195
102,,,,,,,,,,0.013336,0.0,0.015047318972261147,0.013336,cf1,103404.31913617275,149.88009592326142,0.035003662109375,103554.28914217158,0.015,0.013336,0.0056728947769649355,0.0016640000000000001,fm1,90144.23076923077,1196.1722488038274,0.01287841796875,96153.84615384617,segment_matching_annotaudio_Aditya_2018-08-17_01_26_hp,-10,Aditya_2018-08-17_01_26,1,,,,,-8.473087980845953,,-37.80274967996088,-44.92390543643487,,-36.45081745558891,-29.117730341169008
103,,,,,,,,,,0.011524,8.8e-05,0.015864308524479984,0.011436,cf1,104669.46484784891,174.82517482517483,0.0352783203125,104931.79433368312,0.013999999999999999,0.011524,0.01564146647087077,0.0024760000000000003,fm1,88045.23424878837,806.4516129032259,0.0423583984375,104604.2003231018,segment_matching_annotaudio_Aditya_2018-08-17_01_28_hp,-10,Aditya_2018-08-17_01_28,1,,,,,-0.12287358514065412,,-27.461209376817635,-36.11445063888575,,-35.9915770537451,-29.049842017504155
104,0.000588,0.00023999999999999998,0.006265940630885347,0.000348,fm1,100574.71264367817,5681.818181818182,0.011749267578125,103448.27586206897,0.031504000000000004,0.000588,0.022179164236628527,0.030916000000000003,cf1,104606.02924052274,64.68305304010349,0.054229736328125,105123.56061586234,0.033988,0.031504000000000004,0.011339052758773787,0.002484,fm2,96618.35748792274,803.8585209003215,0.03070068359375,102254.42834138486,segment_matching_annotaudio_Aditya_2018-08-17_01_29_hp,-10,Aditya_2018-08-17_01_29,2,,,,-10.979178024130183,-5.82736801753565,-38.59978410902435,-30.257039084796187,-38.9084644799735,-44.06027448656804,-33.081096462437856,-25.315250143088328
105,0.002316,0.0009599999999999999,0.011746978682953994,0.001356,fm1,95870.20648967553,1470.5882352941173,0.02301025390625,104719.76401179943,0.016096,0.002316,0.03284683855975086,0.01378,cf1,106821.48040638608,145.09576320371445,0.060302734375,106894.04934687958,0.018104,0.016096,0.018026582370828537,0.002008,fm2,92131.47410358566,992.0634920634919,0.039794921875,105079.68127490039,segment_matching_annotaudio_Aditya_2018-08-17_01_33_hp,-10,Aditya_2018-08-17_01_33,1,,,,-8.931347906314095,-5.211603571790842,-32.76157178179888,-28.00344687127633,-34.88173205255185,-38.601476387075095,-29.670128480761004,-24.39325989416217
106,,,,,,,,,,0.019268,0.00028399999999999996,0.027875697278950274,0.018984,cf1,105773.2827644332,105.30749789385004,0.059906005859375,105931.31057732829,0.020964,0.019268,0.017053948734704283,0.001696,fm1,94339.62264150943,1173.7089201877934,0.0457763671875,102004.71698113206,segment_matching_annotaudio_Aditya_2018-08-17_01_34_hp,-10,Aditya_2018-08-17_01_34,1,,,,,-4.26801572889211,,-26.78717351808073,-35.36350093737278,,-31.09548520848067,-24.450592707194232
107,,,,,,,,,,0.01566,2.4e-05,0.015367153316289557,0.015636,cf1,108339.72883090304,127.8772378516624,0.031005859375,108467.63878229726,0.016896,0.01566,0.006133888743004568,0.001236,fm1,102750.80906148868,1612.9032258064515,0.013275146484375,106796.11650485438,segment_matching_annotaudio_Aditya_2018-08-17_01_35_hp,-10,Aditya_2018-08-17_01_35,2,,,,,-7.977150595030963,,-37.539213560101615,-44.2452821110465,,-36.268131516015536,-30.171124540236352
108,0.00232,0.0008960000000000001,0.010389747230474408,0.001424,fm1,93398.87640449438,1396.6480446927374,0.0201416015625,103230.33707865168,0.017103999999999998,0.00232,0.023866650309662236,0.014784,cf1,106601.73160173162,135.2082206598161,0.05059814453125,106804.6536796537,0.018876,0.017103999999999998,0.014711470499667326,0.001772,fm2,89164.7855530474,1126.1261261261259,0.0308837890625,106659.14221218963,segment_matching_annotaudio_Aditya_2018-08-17_01_36_hp,-10,Aditya_2018-08-17_01_36,1,,,,-7.223729761985296,-4.202707694209652,-33.918119988356985,-30.205388449118754,-36.646878295316625,-39.66790036309227,-32.444170601106975,-25.917308174909262
109,0.0020559999999999997,0.0007639999999999999,0.023060398479899016,0.001292,fm1,95201.23839009287,1543.20987654321,0.047698974609375,107585.13931888543,0.015336,0.0020559999999999997,0.03540320050079213,0.013280000000000002,cf1,107831.32530120481,150.51173991571343,0.064422607421875,108057.22891566264,0.016908000000000003,0.015336,0.03811730679438983,0.001572,fm2,92875.31806615778,1269.035532994924,0.085723876953125,108142.49363867684,segment_matching_annotaudio_Aditya_2018-08-17_01_37_hp,-10,Aditya_2018-08-17_01_37,2,,,,-3.7235143418434995,0.6415936601922139,-26.429819138810622,-21.337963915162796,-28.377555846747246,-32.74266384878296,-29.019149506939463,-23.81923403304123
110,0.00218,0.00023199999999999997,0.06279303092224613,0.001948,fm1,90349.07597535936,1024.5901639344265,0.1268310546875,97022.58726899387,0.016084,0.00218,0.09641648534365488,0.013904,cf1,108098.38895281934,143.7607820586544,0.19781494140625,108314.15420023016,0.018168,0.016084,0.03941232684255831,0.002084,fm2,87332.05374280231,957.8544061302682,0.08544921875,104606.52591170826,segment_matching_annotaudio_Aditya_2018-08-17_01_39_hp,-10,Aditya_2018-08-17_01_39,1,,,,-3.7247969975067514,-7.7703844093356125,-17.935487921491564,-21.365838072349973,-28.087358486117253,-24.04177107428839,-20.31697407678164,-14.074818165270536
111,0.0021079999999999996,0.000436,0.011365825420341216,0.0016719999999999999,fm1,92105.26315789476,1190.4761904761906,0.0263671875,106459.33014354069,0.016456000000000002,0.0021079999999999996,0.01994957903006304,0.014348,cf1,106774.4633398383,139.35340022296543,0.04412841796875,106913.8555896292,0.0189,0.016456000000000002,0.008730690017431769,0.002444,fm2,91243.86252045826,816.9934640522874,0.025421142578125,95744.68085106382,segment_matching_annotaudio_Aditya_2018-08-17_01_40_hp,-10,Aditya_2018-08-17_01_40,2,,,,-4.88665509590255,-7.1777033374541865,-31.578723849616495,-31.89609867105861,-41.17902862206112,-38.887980380509475,-34.00132528460693,-27.105632840024118
112,0.0015400000000000001,0.0007559999999999999,0.03974927024847138,0.000784,fm1,100765.30612244901,2525.252525252525,0.076446533203125,105867.34693877553,0.0384,0.0015400000000000001,0.09845407289976817,0.036860000000000004,cf1,108247.4226804124,54.25347222222222,0.234039306640625,108464.4601193706,0.039164,0.0384,0.02599514223315782,0.0007639999999999999,fm2,103403.14136125657,2604.1666666666665,0.047943115234375,107329.84293193721,segment_matching_annotaudio_Aditya_2018-08-17_01_45_hp,-10,Aditya_2018-08-17_01_45,1,,,,-7.878090541128168,-11.566829778743779,-22.33284409512907,-26.385474998394894,-31.702156039386576,-28.013416801770962,-20.135326260642795,-12.614223943801724
113,0.0013599999999999999,0.000292,0.020276490718423183,0.001068,fm1,104868.91385767794,1865.6716417910445,0.048553466796875,107677.90262172284,0.025388,0.0013599999999999999,0.04728678437974849,0.024028,cf1,109746.96187780924,83.22237017310253,0.0892333984375,109913.43432661897,0.026895999999999996,0.025388,0.015922998282873427,0.001508,fm2,106100.79575596817,1322.7513227513227,0.0406494140625,110742.7055702918,segment_matching_annotaudio_Aditya_2018-08-17_01_46_hp,-10,Aditya_2018-08-17_01_46,2,,,,-7.354939774237494,-9.4542986726531,-26.275595106262728,-27.818914202508715,-35.95950303460032,-33.8601441361847,-26.505204361947214,-20.989451333477902
114,0.001584,0.000608,0.050914640435515926,0.000976,fm1,103483.60655737708,2032.520325203252,0.09857177734375,109631.1475409836,0.015344,0.001584,0.13767548540664395,0.01376,cf1,110319.76744186047,145.26438117373618,0.2410888671875,110465.11627906977,0.016744,0.015344,0.11693721017845665,0.0014,fm2,95000.0,1420.4545454545455,0.250213623046875,107857.14285714287,segment_matching_annotaudio_Aditya_2018-08-17_01_47_hp,-10,Aditya_2018-08-17_01_47,1,,,,-8.64027870559249,-1.418077757749994,-20.1249482525723,-12.033780970947896,-18.640945430524475,-25.86314637836697,-17.22286767277448,-12.35645687338553
115,0.001796,0.00046399999999999995,0.02128866640762874,0.001332,fm1,99849.84984984988,1497.005988023952,0.03729248046875,108108.10810810812,0.043595999999999996,0.001796,0.055414503704399,0.0418,cf1,109641.14832535882,47.837734404898576,0.13397216796875,109665.07177033494,0.044736,0.043595999999999996,0.024718558517141838,0.00114,fm2,100000.0,1748.2517482517483,0.04656982421875,107894.73684210527,segment_matching_annotaudio_Aditya_2018-08-17_01_58_hp,-10,Aditya_2018-08-17_01_58,1,,,,-8.309499827424789,-7.012006142039709,-28.567574581063653,-26.63790802681713,-32.13953718161943,-33.4370308670045,-25.127531039579715,-17.459708294351934
116,,,,,,,,,,0.018824,0.001168,0.03766645969895062,0.017656,cf1,105969.64204802901,113.22463768115942,0.073272705078125,106139.55595831445,0.02096,0.018824,0.029255298098861886,0.002136,fm1,89887.64044943823,932.8358208955223,0.09185791015625,105805.24344569287,segment_matching_annotaudio_Aditya_2018-08-17_01_60_hp,-10,Aditya_2018-08-17_01_60,3,,,,,-2.1950054937763026,,-20.737668787317492,-30.675909445147504,,-28.480903951371204,-22.701155498053815
