,ifm_terminal_frequency,ifm_start,ifm_peak_frequency,ifm_stop,ifm_region_id,ifm_rms,ifm_peak_amplitude,ifm_duration,ifm_peak_freq_resolution,cf_terminal_frequency,cf_start,cf_peak_frequency,cf_stop,cf_region_id,cf_rms,cf_peak_amplitude,cf_duration,cf_peak_freq_resolution,tfm_terminal_frequency,tfm_start,tfm_peak_frequency,tfm_stop,tfm_region_id,tfm_rms,tfm_peak_amplitude,tfm_duration,tfm_peak_freq_resolution,audio_file,terminal_frequency_threshold,video_annot_id,num_bats,0,duration,peak_freq_resolution,terminal_frequency
113,93398.87640449438,0.000816,102528.08988764042,0.00224,fm1,0.01440343561832298,0.031463623046875,0.001424,1396.6480446927374,104423.44563133387,0.00224,104628.86880306766,0.016844,cf1,0.04375795314590241,0.097625732421875,0.014603999999999999,136.91128148959476,91295.1167728238,0.016844,102441.61358811043,0.018728,fm2,0.02097019323712488,0.048980712890625,0.001884,1059.322033898305,segment_matching_annotaudio_Aditya_2018-08-17_34_120,-10,Aditya_2018-08-17_34_120,1,,,,
114,99358.97435897436,0.0009519999999999999,102564.10256410256,0.001888,fm1,0.009306829907682218,0.021942138671875,0.000936,2118.64406779661,103792.48411163305,0.001888,103965.1837524178,0.03084,cf1,0.031550348388890745,0.072906494140625,0.028952,69.06077348066299,91538.46153846156,0.03084,100000.0,0.032139999999999995,fm2,0.006950743431395881,0.016204833984375,0.0013,1533.7423312883434,segment_matching_annotaudio_Aditya_2018-08-17_34_132,-10,Aditya_2018-08-17_34_132,1,,,,
115,95788.04347826086,0.0,99864.1304347826,0.001472,fm1,0.005019138296922352,0.011749267578125,0.001472,1351.3513513513512,104847.20758693363,0.001472,104997.74198404336,0.028044,cf1,0.013635813469170498,0.033172607421875,0.026572000000000002,75.25586995785672,91292.13483146069,0.028044,99016.85393258427,0.029468,fm2,0.005809632622814504,0.015472412109375,0.001424,1396.6480446927374,segment_matching_annotaudio_Aditya_2018-08-17_34_133,-10,Aditya_2018-08-17_34_133,2,,,,
116,93676.8149882904,0.00047599999999999997,104800.9367681499,0.002184,fm1,0.08753814757228623,0.151214599609375,0.0017079999999999999,1168.2242990654206,107269.5035460993,0.002184,107405.89198036007,0.016848,cf1,0.09721881068787903,0.193511962890625,0.014663999999999998,136.31406761177755,87438.42364532019,0.016848,105500.8210180624,0.019284,fm2,0.06030502879733739,0.137725830078125,0.002436,819.672131147541,segment_matching_annotaudio_Aditya_2018-08-17_34_134,-10,Aditya_2018-08-17_34_134,1,,,,
117,,,,,,,,,,103310.13272903854,0.0,103471.99741016512,0.024712,cf1,0.014014003108010169,0.030731201171875,0.024712,80.90614886731392,92391.3043478261,0.024712,98602.4844720497,0.026000000000000002,fm1,0.008357292612232194,0.018402099609375,0.001288,1543.20987654321,segment_matching_annotaudio_Aditya_2018-08-17_34_142,-10,Aditya_2018-08-17_34_142,1,,,,
118,93434.34343434343,0.000772,104166.66666666669,0.002356,fm1,0.04716867420883106,0.091766357421875,0.001584,1256.2814070351758,105555.55555555556,0.002356,105867.08203530636,0.021616,cf1,0.09945475712450008,0.215118408203125,0.01926,103.82059800664452,89160.83916083918,0.021616,101398.6013986014,0.023332,fm2,0.08765844060474183,0.148162841796875,0.001716,1162.7906976744189,segment_matching_annotaudio_Aditya_2018-08-17_34_144,-10,Aditya_2018-08-17_34_144,1,,,,
119,97799.511002445,0.00047999999999999996,102689.48655256725,0.002116,fm1,0.01837097103244812,0.046478271484375,0.0016359999999999999,1219.5121951219512,104526.74897119342,0.002116,104595.33607681756,0.016696000000000003,cf1,0.055578356287557834,0.103607177734375,0.014580000000000001,137.13658804168952,98333.33333333331,0.016696000000000003,102777.77777777777,0.018496000000000002,fm2,0.020100045024612892,0.053192138671875,0.0018,1106.1946902654868,segment_matching_annotaudio_Aditya_2018-08-17_34_147,-10,Aditya_2018-08-17_34_147,1,,,,
120,,,,,,,,,,105128.85940290893,0.0009199999999999999,105384.02653738199,0.016596,cf1,0.019431770232638423,0.046539306640625,0.015676,127.55102040816328,91755.31914893618,0.016596,95744.68085106382,0.018852,fm1,0.00820016857608998,0.022613525390625,0.0022559999999999998,883.3922261484099,segment_matching_annotaudio_Aditya_2018-08-17_34_149,-10,Aditya_2018-08-17_34_149,2,,,,
121,94919.78609625668,0.000144,102272.72727272726,0.00164,fm1,0.018216892431777584,0.042572021484375,0.0014960000000000002,1329.7872340425529,104772.47502774696,0.00164,104994.45061043288,0.01966,cf1,0.05098414885406818,0.096038818359375,0.018019999999999998,110.96316023080335,92052.31388329981,0.01966,102615.69416498997,0.021648,fm2,0.025906650176248974,0.053558349609375,0.0019879999999999997,1004.016064257028,segment_matching_annotaudio_Aditya_2018-08-17_34_151,-10,Aditya_2018-08-17_34_151,2,,,,
122,,,,,,,,,,105452.15456200688,5.6000000000000006e-05,105603.88428080114,0.019828,cf1,0.01793941541685289,0.043243408203125,0.019772,101.13268608414239,93003.41296928328,0.019828,96416.38225255975,0.021,fm1,0.013329349001855095,0.025238037109375,0.001172,1700.6802721088434,segment_matching_annotaudio_Aditya_2018-08-17_34_158,-10,Aditya_2018-08-17_34_158,1,,,,
123,,,,,,,,,,105803.57142857145,0.00033999999999999997,106058.67346938775,0.01602,cf1,0.03930710589055781,0.073272705078125,0.01568,127.48597654258032,90404.0404040404,0.01602,103535.35353535354,0.018000000000000002,fm1,0.027569733381128243,0.060028076171875,0.00198,1008.0645161290324,segment_matching_annotaudio_Aditya_2018-08-17_34_165,-10,Aditya_2018-08-17_34_165,1,,,,
124,90413.94335511983,0.000128,100762.52723311547,0.001964,fm1,0.06220525338554901,0.110687255859375,0.001836,1086.9565217391305,103181.65659438322,0.001964,103537.14895129755,0.013216,cf1,0.11002069969355258,0.184722900390625,0.011252,177.68301350390902,85814.36077057794,0.013216,98511.38353765324,0.0155,fm2,0.09543115016107907,0.195465087890625,0.002284,874.1258741258741,segment_matching_annotaudio_Aditya_2018-08-17_34_168,-10,Aditya_2018-08-17_34_168,2,,,,
125,93358.39598997496,0.000524,102756.89223057647,0.00212,fm1,0.11193189079438087,0.209503173828125,0.001596,1250.0,104212.86031042131,0.00212,104351.44124168516,0.016552,cf1,0.15933241193530856,0.295928955078125,0.014431999999999999,138.50415512465375,87807.6062639821,0.016552,104026.8456375839,0.018340000000000002,fm2,0.08086849941500368,0.167999267578125,0.0017879999999999999,1116.0714285714287,segment_matching_annotaudio_Aditya_2018-08-17_34_169,-10,Aditya_2018-08-17_34_169,1,,,,
126,98731.884057971,0.00022,105072.46376811594,0.001324,fm1,0.032318413429969106,0.067291259765625,0.001104,1798.5611510791364,104824.79177609364,0.001324,105143.6932542958,0.05463200000000001,cf1,0.0587752684467117,0.164764404296875,0.053308,37.51500600240096,98404.25531914894,0.05463200000000001,101063.82978723405,0.055008,fm2,0.010230995369576931,0.021881103515625,0.000376,5208.333333333333,segment_matching_annotaudio_Aditya_2018-08-17_34_18,-10,Aditya_2018-08-17_34_18,2,,,,
127,94650.20576131687,0.000328,97222.22222222225,0.0022719999999999997,fm1,0.03845284189930428,0.069732666015625,0.0019440000000000002,1024.5901639344265,105475.9898904802,0.0022719999999999997,105770.85088458301,0.026012,cf1,0.032206566212789015,0.071624755859375,0.02374,84.23180592991913,90472.02797202797,0.026012,98339.16083916085,0.0283,fm2,0.03205285350259083,0.082855224609375,0.002288,871.0801393728223,segment_matching_annotaudio_Aditya_2018-08-17_34_20,-10,Aditya_2018-08-17_34_20,2,,,,
128,,,,,,,,,,105094.56985967056,0.001164,105196.25788082163,0.020832,cf1,0.027907946874352985,0.055694580078125,0.019668,101.667344448963,93127.49003984065,0.020832,103087.64940239042,0.02284,fm1,0.01039210590814403,0.028228759765625,0.002008,992.0634920634919,segment_matching_annotaudio_Aditya_2018-08-17_34_201,-10,Aditya_2018-08-17_34_201,1,,,,
129,92821.78217821784,0.000308,100866.33663366336,0.001924,fm1,0.010588561610800023,0.026214599609375,0.001616,1231.5270935960589,102524.41057394617,0.001924,102643.48654441533,0.01872,cf1,0.023298979465400063,0.047943115234375,0.016796000000000002,119.04761904761904,86864.40677966103,0.01872,100635.59322033898,0.020608,fm2,0.010962577334062784,0.026947021484375,0.001888,1054.8523206751054,segment_matching_annotaudio_Aditya_2018-08-17_34_202,-10,Aditya_2018-08-17_34_202,1,,,,
130,97597.59759759762,0.00056,104354.35435435435,0.0018920000000000002,fm1,0.006889575705188385,0.019622802734375,0.001332,1497.005988023952,105086.58008658008,0.0018920000000000002,105194.8051948052,0.020372,cf1,0.03520745116184365,0.063140869140625,0.01848,108.1782778018174,93750.0,0.020372,105357.14285714287,0.022612,fm2,0.014567425919293466,0.039459228515625,0.00224,889.6797153024911,segment_matching_annotaudio_Aditya_2018-08-17_34_208,-10,Aditya_2018-08-17_34_208,1,,,,
131,98393.57429718877,0.0006320000000000001,104417.67068273094,0.001628,fm1,0.0333482444948781,0.069366455078125,0.0009960000000000001,2000.0,105251.08919972484,0.001628,105308.4155010319,0.019072,cf1,0.07819672001920533,0.152191162109375,0.017444,114.62631820265932,95774.64788732397,0.019072,104225.35211267606,0.020492,fm2,0.0268565985311326,0.061431884765625,0.0014199999999999998,1404.4943820224719,segment_matching_annotaudio_Aditya_2018-08-17_34_22,-10,Aditya_2018-08-17_34_22,2,,,,
132,98790.32258064515,0.0008320000000000001,102822.5806451613,0.00232,fm1,0.0435968786012608,0.098480224609375,0.0014880000000000002,1336.8983957219252,103658.53658536586,0.00232,103963.41463414633,0.01544,cf1,0.1048070553948298,0.178680419921875,0.01312,152.34613040828762,99056.60377358492,0.01544,100628.93081761006,0.017348,fm2,0.0398389783603802,0.100677490234375,0.0019079999999999998,1046.0251046025103,segment_matching_annotaudio_Aditya_2018-08-17_34_35,-10,Aditya_2018-08-17_34_35,1,,,,
133,94043.88714733542,0.0007440000000000001,104231.97492163008,0.00202,fm1,0.02234798545696989,0.053009033203125,0.001276,1562.5,105905.91884207807,0.00202,105970.53502196952,0.017496,cf1,0.08419061300137241,0.162322998046875,0.015475999999999998,129.19896640826875,93137.25490196078,0.017496,104166.66666666669,0.019128,fm2,0.03947168455039953,0.095367431640625,0.001632,1219.5121951219512,segment_matching_annotaudio_Aditya_2018-08-17_34_36,-10,Aditya_2018-08-17_34_36,2,,,,
134,98623.8532110092,0.000708,103784.40366972476,0.0024519999999999998,fm1,0.0143035502753613,0.038787841796875,0.001744,1141.552511415525,104668.47090663057,0.0024519999999999998,104939.10690121788,0.017232,cf1,0.05080152243491787,0.091888427734375,0.014780000000000001,135.2813852813853,94291.90751445084,0.017232,103684.97109826587,0.02,fm2,0.020388170609776102,0.059051513671875,0.002768,720.4610951008646,segment_matching_annotaudio_Aditya_2018-08-17_34_40,-10,Aditya_2018-08-17_34_40,3,,,,
135,95041.32231404957,0.000976,103994.49035812671,0.002428,fm1,0.033042572200461626,0.068878173828125,0.001452,1373.6263736263734,105208.33333333331,0.002428,105598.95833333331,0.048507999999999996,cf1,0.07765849267639277,0.205291748046875,0.04608,43.395243881270616,95477.38693467338,0.048507999999999996,105527.63819095476,0.049304,fm2,0.01667409851698042,0.037872314453125,0.000796,2500.0,segment_matching_annotaudio_Aditya_2018-08-17_34_41,-10,Aditya_2018-08-17_34_41,2,,,,
136,98837.20930232557,0.0,105481.72757475082,0.001204,fm1,0.07341140894892541,0.143951416015625,0.001204,1655.6291390728477,105407.27350063805,0.001204,105566.78009357721,0.03882,cf1,0.14974871740139326,0.281890869140625,0.037616000000000004,53.1575590048905,97789.11564625849,0.03882,102040.81632653062,0.039996,fm2,0.030920607853424827,0.072418212890625,0.001176,1689.1891891891892,segment_matching_annotaudio_Aditya_2018-08-17_34_49,-10,Aditya_2018-08-17_34_49,3,,,,
137,96217.10526315794,0.0,101151.3157894737,0.001216,fm1,0.017936237609782437,0.043792724609375,0.001216,1633.9869281045749,106234.70581976806,0.001216,106287.9029684009,0.038812,cf1,0.10803292358954446,0.236297607421875,0.037596,53.19148936170214,97315.43624161072,0.038812,102348.9932885906,0.040004000000000005,fm2,0.07459527095703311,0.154632568359375,0.001192,1666.666666666667,segment_matching_annotaudio_Aditya_2018-08-17_34_54,-10,Aditya_2018-08-17_34_54,1,,,,
138,93750.0,0.00056,102370.6896551724,0.002416,fm1,0.021368856693708648,0.045257568359375,0.0018559999999999998,1072.961373390558,104851.86191899973,0.002416,104987.76841533024,0.017131999999999998,cf1,0.04939698098884057,0.096954345703125,0.014716,135.8695652173913,90236.68639053254,0.017131999999999998,96646.94280078897,0.01916,fm2,0.019022896863509844,0.043060302734375,0.0020280000000000003,984.2519685039372,segment_matching_annotaudio_Aditya_2018-08-17_34_64,-10,Aditya_2018-08-17_34_64,1,,,,
139,97701.14942528737,0.00072,103448.27586206897,0.002112,fm1,0.00982702127537848,0.022125244140625,0.001392,1428.571428571429,105362.53776435043,0.002112,105513.59516616314,0.015352000000000001,cf1,0.02251855170871961,0.049163818359375,0.01324,150.96618357487924,85034.01360544219,0.015352000000000001,103401.36054421768,0.018292,fm2,0.01565886443752263,0.037261962890625,0.00294,679.3478260869565,segment_matching_annotaudio_Aditya_2018-08-17_34_69,-10,Aditya_2018-08-17_34_69,1,,,,
140,96654.27509293682,0.00028399999999999996,102230.48327137547,0.0013599999999999999,fm1,0.005719125676117967,0.012115478515625,0.001076,1851.8518518518522,104795.73712255774,0.0013599999999999999,105017.76198934279,0.019375999999999997,cf1,0.01426509616231868,0.037139892578125,0.018016,110.96316023080335,88619.40298507463,0.019375999999999997,105410.44776119402,0.021519999999999997,fm2,0.006417171937626071,0.016082763671875,0.002144,929.3680297397771,segment_matching_annotaudio_Aditya_2018-08-17_34_7,-10,Aditya_2018-08-17_34_7,2,,,,
141,100781.25,0.0009119999999999999,103906.25,0.0021920000000000004,fm1,0.02014389891960727,0.040557861328125,0.00128,1552.7950310559006,110759.49367088608,0.0021920000000000004,110897.08310401764,0.031264,cf1,0.038241253711293485,0.084197998046875,0.029072000000000004,68.7757909215956,100888.32487309644,0.031264,108502.538071066,0.03284,fm2,0.01980688586430577,0.046966552734375,0.001576,1262.6262626262626,segment_matching_annotaudio_Aditya_2018-08-17_34_77,-10,Aditya_2018-08-17_34_77,1,,,,
142,107746.47887323944,0.000572,109154.9295774648,0.0019920000000000003,fm1,0.007273712635398266,0.019195556640625,0.0014199999999999998,1404.4943820224719,110764.57509881424,0.0019920000000000003,110888.09288537553,0.034376,cf1,0.025625145422939918,0.062286376953125,0.032383999999999996,61.74364040503828,97338.93557422966,0.034376,108543.41736694676,0.035804,fm2,0.0084533296391726,0.018890380859375,0.001428,1396.6480446927374,segment_matching_annotaudio_Aditya_2018-08-17_34_78,-10,Aditya_2018-08-17_34_78,1,,,,
143,97305.38922155688,0.00020800000000000001,108532.93413173652,0.001544,fm1,0.018009967966307883,0.034698486328125,0.001336,1488.095238095238,110158.20149875103,0.001544,110366.36136552873,0.025564,cf1,0.034631096719684375,0.072967529296875,0.02402,83.25008325008325,97597.59759759762,0.025564,110360.36036036037,0.026895999999999996,fm2,0.016815619313584766,0.033721923828125,0.001332,1497.005988023952,segment_matching_annotaudio_Aditya_2018-08-17_34_79,-10,Aditya_2018-08-17_34_79,1,,,,
144,92342.34234234234,0.000292,101351.35135135136,0.000736,fm1,0.004308053012010886,0.010223388671875,0.00044400000000000006,4464.285714285715,103971.58540523089,0.000736,104052.308685825,0.013124,cf1,0.02059940575947745,0.041473388671875,0.012388,161.39444803098775,86353.94456289981,0.013124,103411.51385927506,0.015,fm2,0.024075559031472286,0.055572509765625,0.001876,1063.8297872340424,segment_matching_annotaudio_Aditya_2018-08-17_34_81,-10,Aditya_2018-08-17_34_81,1,,,,
145,33109.40499040308,0.00011599999999999999,36468.330134357006,0.0022,fm1,0.006567265928192784,0.022918701171875,0.002084,957.8544061302682,104853.72340425533,0.0022,105119.68085106382,0.017240000000000002,cf1,0.016927182823696246,0.043853759765625,0.015040000000000001,132.90802764486978,94562.64775413713,0.017240000000000002,103427.89598108748,0.018932,fm2,0.008143672063126552,0.018585205078125,0.0016920000000000001,1179.245283018868,segment_matching_annotaudio_Aditya_2018-08-17_45_348,-10,Aditya_2018-08-17_45_348,1,,,,
146,93657.81710914453,5.9999999999999995e-05,103244.8377581121,0.001416,fm1,0.007536364848212987,0.017303466796875,0.001356,1470.5882352941173,104287.60988555316,0.001416,104329.07613202854,0.025532,cf1,0.01834744137804667,0.043609619140625,0.024116,82.91873963515755,92069.89247311828,0.025532,102822.5806451613,0.02702,fm2,0.007327736587414619,0.015289306640625,0.0014880000000000002,1336.8983957219252,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_1,-10,Aditya_2018-08-19_0120-0200_1,1,,,,
147,97133.75796178344,0.001428,105891.71974522293,0.002684,fm1,0.09210221672501248,0.173736572265625,0.001256,1582.2784810126584,107904.64240903387,0.002684,108083.88600107547,0.025,cf1,0.1005893491284194,0.204254150390625,0.022316,89.60573476702507,92219.02017291066,0.025,105907.78097982708,0.026387999999999998,fm2,0.06465688977069176,0.110565185546875,0.0013880000000000001,1436.7816091954026,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_101,-10,Aditya_2018-08-19_0120-0200_101,1,,,,
148,92494.71458773784,0.000332,105708.24524312897,0.002224,fm1,0.016338447101947567,0.031463623046875,0.0018920000000000002,1054.8523206751054,106973.99527186762,0.002224,107003.5460992908,0.036064,cf1,0.028540062170366462,0.071929931640625,0.033839999999999995,59.0876861262113,90534.97942386832,0.036064,104938.27160493829,0.038008,fm2,0.014252925537199637,0.032135009765625,0.0019440000000000002,1024.5901639344265,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_104,-10,Aditya_2018-08-19_0120-0200_104,1,,,,
149,94855.30546623797,0.0,106913.18327974278,0.0012439999999999999,fm1,0.0059010065713990655,0.012542724609375,0.0012439999999999999,1602.5641025641025,107848.67306606435,0.0012439999999999999,107883.96386222473,0.029580000000000002,cf1,0.01510346788609146,0.034820556640625,0.028336,70.56167090036692,90029.76190476191,0.029580000000000002,106398.80952380953,0.030924,fm2,0.016250281839101214,0.034881591796875,0.001344,1479.2899408284025,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_105,-10,Aditya_2018-08-19_0120-0200_105,1,,,,
150,105140.18691588783,0.000608,123831.77570093457,0.001036,fm1,0.002836171344039544,0.006561279296875,0.00042800000000000005,4629.62962962963,108664.1852770885,0.001036,108715.88089330026,0.020380000000000002,cf1,0.012400619868664524,0.026702880859375,0.019344,103.34849111202976,94339.62264150943,0.020380000000000002,108490.56603773586,0.021652,fm2,0.011452707690089232,0.022857666015625,0.0012720000000000001,1562.5,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_106,-10,Aditya_2018-08-19_0120-0200_106,1,,,,
151,94145.56962025317,0.0,98892.40506329117,0.0012640000000000001,fm1,0.032651452629709386,0.066741943359375,0.0012640000000000001,1572.3270440251572,107868.8524590164,0.0012640000000000001,108032.78688524589,0.019563999999999998,cf1,0.01782447250732372,0.037506103515625,0.0183,109.26573426573427,89743.58974358975,0.019563999999999998,107371.79487179489,0.020812,fm2,0.03282599030654055,0.097137451171875,0.001248,1592.3566878980894,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_107,-10,Aditya_2018-08-19_0120-0200_107,1,,,,
152,103711.7903930131,6.8e-05,108078.60262008736,0.000984,fm1,0.008539809889001673,0.017120361328125,0.000916,2173.913043478261,107946.16519174042,0.000984,107969.21091445428,0.044376,cf1,0.02488186070128803,0.049041748046875,0.043392,46.08294930875576,93965.51724137932,0.044376,105172.41379310343,0.045536,fm2,0.006260128795643507,0.014373779296875,0.00116,1712.3287671232874,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_109,-10,Aditya_2018-08-19_0120-0200_109,1,,,,
153,,,,,,,,,,107297.29729729732,0.001556,107387.3873873874,0.012656,cf1,0.026728947508369398,0.053497314453125,0.0111,180.11527377521614,90525.32833020641,0.012656,104596.62288930584,0.014787999999999999,fm1,0.019218148366306496,0.045623779296875,0.002132,936.3295880149813,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_113,-10,Aditya_2018-08-19_0120-0200_113,1,,,,
154,94758.06451612904,0.000904,101478.49462365592,0.002392,fm1,0.011658134467929814,0.029388427734375,0.0014880000000000002,1336.8983957219252,105331.2629399586,0.002392,105460.66252587992,0.017848,cf1,0.03944808650852458,0.076751708984375,0.015456000000000001,129.33264355923436,96604.21545667447,0.017848,104215.45667447307,0.019556,fm2,0.023898723542500784,0.053924560546875,0.0017079999999999999,1168.2242990654206,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_119,-10,Aditya_2018-08-19_0120-0200_119,1,,,,
155,,,,,,,,,,107182.94051627387,0.001172,107253.0864197531,0.015428,cf1,0.04156862194825953,0.081085205078125,0.014256,140.21312394840157,89756.59229208926,0.015428,105983.77281947262,0.0174,fm1,0.03612041676405568,0.086090087890625,0.001972,1012.1457489878543,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_120,-10,Aditya_2018-08-19_0120-0200_120,1,,,,
156,98382.74932614557,0.000328,106469.00269541779,0.001812,fm1,0.011703427533497459,0.026458740234375,0.001484,1344.0860215053765,107975.37977998953,0.001812,108106.33839706652,0.017084000000000002,cf1,0.036325595298009584,0.068206787109375,0.015271999999999999,130.89005235602093,94957.0815450644,0.017084000000000002,106759.65665236053,0.018948,fm2,0.027426572962951118,0.064117431640625,0.001864,1068.3760683760684,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_124,-10,Aditya_2018-08-19_0120-0200_124,1,,,,
157,93515.03759398496,0.000672,103383.45864661652,0.0028,fm1,0.05055564510520329,0.104705810546875,0.002128,936.3295880149813,105974.6768662622,0.0028,105974.6768662622,0.017963999999999997,cf1,0.07234408572364756,0.134796142578125,0.015163999999999999,131.85654008438817,91203.7037037037,0.017963999999999997,102777.77777777775,0.020124,fm2,0.041730535997757535,0.091461181640625,0.00216,922.509225092251,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_127,-10,Aditya_2018-08-19_0120-0200_127,1,,,,
158,101851.85185185184,0.000968,104166.66666666669,0.001832,fm1,0.01416074817341079,0.031951904296875,0.0008640000000000001,2293.577981651376,108329.23832923832,0.001832,108525.79852579851,0.042532,cf1,0.04912614741654865,0.106719970703125,0.0407,49.135220125786155,100202.42914979758,0.042532,106275.3036437247,0.043519999999999996,fm2,0.0174205137740716,0.032318115234375,0.0009880000000000002,2016.1290322580649,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_13,-10,Aditya_2018-08-19_0120-0200_13,1,,,,
159,96450.61728395065,0.000276,108796.29629629632,0.001572,fm1,0.011999461681975064,0.020599365234375,0.001296,1533.7423312883434,109345.79439252336,0.001572,109468.76537137237,0.042232,cf1,0.03018327216668655,0.070709228515625,0.04066,49.183553019870146,96441.94756554307,0.042232,109550.56179775283,0.0433,fm2,0.008417934275875382,0.019805908203125,0.001068,1865.6716417910445,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_14,-10,Aditya_2018-08-19_0120-0200_14,1,,,,
160,97868.21705426356,0.0008,105620.15503875972,0.001832,fm1,0.018181202752198138,0.034759521484375,0.001032,1923.0769230769229,106711.91553544496,0.001832,106873.51863822453,0.020396,cf1,0.033433536434963884,0.066375732421875,0.018563999999999997,107.7121930202499,96296.29629629626,0.020396,105555.55555555556,0.021476,fm2,0.013301676114639444,0.027191162109375,0.00108,1838.235294117647,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_19,-10,Aditya_2018-08-19_0120-0200_19,1,,,,
161,94008.26446280992,0.0016239999999999998,105371.90082644628,0.002592,fm1,0.045283673807776106,0.072296142578125,0.000968,2049.180327868853,107077.20588235294,0.002592,107120.97338935574,0.048288,cf1,0.09399436884531136,0.227874755859375,0.045696,43.75984596534221,102040.81632653062,0.048288,104081.63265306123,0.049268,fm2,0.03849279792637456,0.078338623046875,0.00098,2032.520325203252,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_21,-10,Aditya_2018-08-19_0120-0200_21,1,,,,
162,101083.03249097473,0.000732,105595.6678700361,0.0018399999999999998,fm1,0.0209764231195634,0.038909912109375,0.001108,1798.5611510791364,107524.45447705039,0.0018399999999999998,107562.07674943567,0.055,cf1,0.09736115633302313,0.219024658203125,0.05316,37.61661149563648,104729.72972972973,0.055,105855.85585585586,0.055888,fm2,0.0182739393626113,0.032440185546875,0.0008880000000000001,2232.1428571428573,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_22,-10,Aditya_2018-08-19_0120-0200_22,2,,,,
163,97115.38461538462,0.000452,104807.69230769233,0.001492,fm1,0.007027292156547968,0.013275146484375,0.0010400000000000001,1908.3969465648852,106018.06640625,0.001492,106058.75651041666,0.050644,cf1,0.025714668528604274,0.061798095703125,0.049152,40.68348250610252,101123.59550561797,0.050644,102996.25468164793,0.051712,fm2,0.010627809648847108,0.021331787109375,0.001068,1865.6716417910445,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_24,-10,Aditya_2018-08-19_0120-0200_24,1,,,,
164,91796.875,0.000544,102213.54166666666,0.0020800000000000003,fm1,0.01186023591829188,0.025787353515625,0.001536,1295.3367875647666,102872.18217187321,0.0020800000000000003,103215.4708776748,0.037036,cf1,0.023614033188989542,0.047637939453125,0.034956,57.20823798627003,88790.93198992443,0.037036,100755.66750629725,0.038624,fm2,0.014916660461296484,0.033233642578125,0.001588,1256.2814070351758,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_60,-10,Aditya_2018-08-19_0120-0200_60,2,,,,
165,95659.16398713828,0.001048,102090.03215434084,0.002292,fm1,0.032230130148396416,0.054718017578125,0.0012439999999999999,1602.5641025641025,103016.7748917749,0.002292,103152.05627705627,0.017075999999999997,cf1,0.05984569597719415,0.109405517578125,0.014784,135.2082206598161,88747.09976798146,0.017075999999999997,101508.12064965199,0.0188,fm2,0.052010670209470776,0.102203369140625,0.0017239999999999998,1157.4074074074076,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_63,-10,Aditya_2018-08-19_0120-0200_63,1,,,,
166,100267.37967914439,0.00054,101604.27807486634,0.001288,fm1,0.019488808090588387,0.041168212890625,0.0007480000000000001,2659.5744680851058,103322.62845849805,0.001288,103446.14624505931,0.017480000000000002,cf1,0.046533863009044336,0.090911865234375,0.016191999999999998,123.45679012345678,90846.99453551912,0.017480000000000002,98360.65573770492,0.018944,fm2,0.01629645339247343,0.039886474609375,0.001464,1358.695652173913,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_64,-10,Aditya_2018-08-19_0120-0200_64,1,,,,
167,92741.93548387096,0.000848,97350.23041474656,0.002584,fm1,0.01445609188878868,0.026702880859375,0.001736,1146.788990825688,106448.76325088339,0.002584,106595.9952885748,0.016168000000000002,cf1,0.030354838879204937,0.068817138671875,0.013584,147.14537963507945,88035.01945525291,0.016168000000000002,97762.64591439687,0.018224,fm2,0.024130877138393448,0.050018310546875,0.0020559999999999997,968.9922480620157,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_65,-10,Aditya_2018-08-19_0120-0200_65,2,,,,
168,94086.02150537632,0.000156,105913.97849462368,0.002016,fm1,0.015239211191198572,0.035736083984375,0.00186,1072.961373390558,106916.81735985533,0.002016,107142.85714285713,0.015288,cf1,0.03292331278100849,0.068511962890625,0.013271999999999999,150.60240963855418,90336.13445378152,0.015288,93487.3949579832,0.017192,fm2,0.021989763191659576,0.046661376953125,0.0019039999999999999,1046.0251046025103,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_66,-10,Aditya_2018-08-19_0120-0200_66,3,,,,
