,ifm_peak_amplitude,ifm_peak_freq_resolution,ifm_stop,ifm_rms,ifm_duration,ifm_region_id,ifm_start,ifm_terminal_frequency,ifm_peak_frequency,cf_peak_amplitude,cf_peak_freq_resolution,cf_stop,cf_rms,cf_duration,cf_region_id,cf_start,cf_terminal_frequency,cf_peak_frequency,tfm_peak_amplitude,tfm_peak_freq_resolution,tfm_stop,tfm_rms,tfm_duration,tfm_region_id,tfm_start,tfm_terminal_frequency,tfm_peak_frequency,audio_file,terminal_frequency_threshold,video_annot_id,num_bats,0,duration,peak_freq_resolution
112,0.0263671875,1190.4761904761906,0.0021079999999999996,0.011365825420341216,0.0016719999999999999,fm1,0.000436,92105.26315789476,106459.33014354069,0.04412841796875,139.35340022296543,0.016456000000000002,0.01994957903006304,0.014348,cf1,0.0021079999999999996,106774.4633398383,106913.8555896292,0.025421142578125,816.9934640522874,0.0189,0.008730690017431769,0.002444,fm2,0.016456000000000002,91243.86252045826,95744.68085106382,segment_matching_annotaudio_Aditya_2018-08-17_01_40_hp,-10,Aditya_2018-08-17_01_40,2,,,
113,0.076446533203125,2525.252525252525,0.0015400000000000001,0.03974927024847138,0.000784,fm1,0.0007559999999999999,100765.30612244901,105867.34693877553,0.234039306640625,54.25347222222222,0.0384,0.09845407289976817,0.036860000000000004,cf1,0.0015400000000000001,108247.4226804124,108464.4601193706,0.047943115234375,2604.1666666666665,0.039164,0.02599514223315782,0.0007639999999999999,fm2,0.0384,103403.14136125657,107329.84293193721,segment_matching_annotaudio_Aditya_2018-08-17_01_45_hp,-10,Aditya_2018-08-17_01_45,1,,,
114,0.048553466796875,1865.6716417910445,0.0013599999999999999,0.020276490718423183,0.001068,fm1,0.000292,104868.91385767794,107677.90262172284,0.0892333984375,83.22237017310253,0.025388,0.04728678437974849,0.024028,cf1,0.0013599999999999999,109746.96187780924,109913.43432661897,0.0406494140625,1322.7513227513227,0.026895999999999996,0.015922998282873427,0.001508,fm2,0.025388,106100.79575596817,110742.7055702918,segment_matching_annotaudio_Aditya_2018-08-17_01_46_hp,-10,Aditya_2018-08-17_01_46,2,,,
115,0.09857177734375,2032.520325203252,0.001584,0.050914640435515926,0.000976,fm1,0.000608,103483.60655737708,109631.1475409836,0.2410888671875,145.26438117373618,0.015344,0.13767548540664395,0.01376,cf1,0.001584,110319.76744186047,110465.11627906977,0.250213623046875,1420.4545454545455,0.016744,0.11693721017845665,0.0014,fm2,0.015344,95000.0,107857.14285714287,segment_matching_annotaudio_Aditya_2018-08-17_01_47_hp,-10,Aditya_2018-08-17_01_47,1,,,
116,0.03729248046875,1497.005988023952,0.001796,0.02128866640762874,0.001332,fm1,0.00046399999999999995,99849.84984984988,108108.10810810812,0.13397216796875,47.837734404898576,0.043595999999999996,0.055414503704399,0.0418,cf1,0.001796,109641.14832535882,109665.07177033494,0.04656982421875,1748.2517482517483,0.044736,0.024718558517141838,0.00114,fm2,0.043595999999999996,100000.0,107894.73684210527,segment_matching_annotaudio_Aditya_2018-08-17_01_58_hp,-10,Aditya_2018-08-17_01_58,1,,,
117,,,,,,,,,,0.073272705078125,113.22463768115942,0.018824,0.03766645969895062,0.017656,cf1,0.001168,105969.64204802901,106139.55595831445,0.09185791015625,932.8358208955223,0.02096,0.029255298098861886,0.002136,fm1,0.018824,89887.64044943823,105805.24344569287,segment_matching_annotaudio_Aditya_2018-08-17_01_60_hp,-10,Aditya_2018-08-17_01_60,3,,,
118,0.01080322265625,1196.1722488038274,0.0017079999999999999,0.005066981665057611,0.001668,fm1,4e-05,91726.61870503596,101918.46522781775,0.031524658203125,130.89005235602093,0.016984,0.014468259108317094,0.015276,cf1,0.0017079999999999999,103953.9146373396,104019.37680020947,0.01214599609375,1295.3367875647666,0.01852,0.0051214305713331455,0.001536,fm2,0.016984,93098.95833333331,103515.625,segment_matching_annotaudio_Aditya_2018-08-17_01_65_hp,-10,Aditya_2018-08-17_01_65,1,,,
119,,,,,,,,,,0.097015380859375,154.2257865515114,0.013296,0.043181442192797376,0.01296,cf1,0.000336,104861.11111111114,105092.5925925926,0.11785888671875,737.4631268436577,0.016,0.05125809221035818,0.002704,fm1,0.013296,90976.33136094674,103180.47337278107,segment_matching_annotaudio_Aditya_2018-08-17_01_75_hp,-10,Aditya_2018-08-17_01_75,2,,,
120,0.0089111328125,2136.7521367521367,0.002384,0.004374722527175296,0.0009279999999999999,fm1,0.001456,98060.34482758619,103448.27586206897,0.03814697265625,98.54158454867954,0.022675999999999998,0.01778670039679634,0.020291999999999998,cf1,0.002384,103834.0232603982,103932.58426966293,0.016998291015625,1225.4901960784316,0.024304,0.00717272726421847,0.001628,fm2,0.022675999999999998,90909.09090909091,101965.60196560195,segment_matching_annotaudio_Aditya_2018-08-17_01_76_hp,-10,Aditya_2018-08-17_01_76,1,,,
121,,,,,,,,,,0.042938232421875,175.8087201125176,0.011792,0.018009428296254987,0.011368000000000001,cf1,0.000424,104064.03940886699,104239.97185080928,0.044219970703125,996.01593625498,0.013791999999999999,0.02226988412878246,0.002,fm1,0.011792,87500.0,97000.0,segment_matching_annotaudio_Aditya_2018-08-17_01_78_hp,-10,Aditya_2018-08-17_01_78,1,,,
122,,,,,,,,,,0.03363037109375,175.19271198318148,0.012943999999999999,0.0160021720003862,0.011408,cf1,0.001536,102822.5806451613,103085.55399719496,0.046905517578125,1116.0714285714287,0.014728,0.019908019418646943,0.001784,fm1,0.012943999999999999,89686.09865470849,100896.86098654706,segment_matching_annotaudio_Aditya_2018-08-17_01_79_hp,-10,Aditya_2018-08-17_01_79,1,,,
123,0.01983642578125,1953.125,0.001732,0.009412343893799392,0.001016,fm1,0.0007160000000000001,100393.70078740158,105314.96062992128,0.051300048828125,112.35955056179778,0.019528,0.0254977466108319,0.017796,cf1,0.001732,108395.1449763992,108676.10699033493,0.0374755859375,1420.4545454545455,0.020932,0.013057333881227649,0.0014039999999999999,fm2,0.019528,102564.10256410258,106125.35612535613,segment_matching_annotaudio_Aditya_2018-08-17_01_80_hp,-10,Aditya_2018-08-17_01_80,1,,,
124,0.01580810546875,3125.0,0.001604,0.006791380885321118,0.0006360000000000001,fm1,0.000968,103773.58490566039,108490.56603773586,0.06329345703125,148.98688915375448,0.015024000000000001,0.034385444893102204,0.01342,cf1,0.001604,106780.92399403876,106929.95529061103,0.036712646484375,1077.5862068965516,0.016872,0.013139156259117964,0.001848,fm2,0.015024000000000001,100108.22510822512,104437.22943722946,segment_matching_annotaudio_Aditya_2018-08-17_01_81_hp,-10,Aditya_2018-08-17_01_81,1,,,
125,0.11297607421875,1366.120218579235,0.001596,0.0524886806159611,0.001456,fm1,0.00014,92032.96703296703,100961.53846153848,0.184417724609375,76.31257631257631,0.0278,0.07534431070901712,0.026204,cf1,0.001596,102388.94825217524,102694.2451534117,0.047943115234375,1562.5,0.029075999999999998,0.022617368761367572,0.001276,fm2,0.0278,90909.0909090909,100313.47962382443,segment_matching_annotaudio_Aditya_2018-08-17_01_82_hp,-10,Aditya_2018-08-17_01_82,1,,,
126,0.234710693359375,980.3921568627452,0.0033079999999999997,0.12928350337226427,0.002036,fm1,0.0012720000000000001,88408.64440078587,99214.14538310411,0.446990966796875,134.12017167381978,0.018212,0.2534728712354469,0.014903999999999999,cf1,0.0033079999999999997,101784.75577026304,102120.23617820721,0.271728515625,1121.0762331838564,0.019988,0.1358734156118544,0.0017760000000000002,fm2,0.018212,86711.71171171173,97409.90990990993,segment_matching_annotaudio_Aditya_2018-08-17_01_83_hp,-10,Aditya_2018-08-17_01_83,1,,,
128,0.015716552734375,1736.111111111111,0.0020440000000000002,0.007383366047897796,0.001144,fm1,0.0009,95279.72027972028,104020.97902097902,0.056304931640625,129.73533990659055,0.017456,0.02539610817330344,0.015412,cf1,0.0020440000000000002,104723.59200622892,104853.36101738905,0.04156494140625,791.1392405063292,0.019976,0.018327280340686758,0.00252,fm2,0.017456,91666.66666666669,103571.42857142858,segment_matching_annotaudio_Aditya_2018-08-17_12_101_hp,-10,Aditya_2018-08-17_12_101,1,,,
129,0.02001953125,1396.6480446927374,0.0016640000000000001,0.008326424977317533,0.001424,fm1,0.00023999999999999998,93398.87640449438,101825.84269662922,0.0380859375,135.2813852813853,0.016444,0.018779648694639682,0.014780000000000001,cf1,0.0016640000000000001,102909.33694181324,102976.99594046008,0.016326904296875,1196.1722488038274,0.018112,0.007125308610644665,0.001668,fm2,0.016444,86930.45563549161,104316.54676258992,segment_matching_annotaudio_Aditya_2018-08-17_12_103_hp,-10,Aditya_2018-08-17_12_103,1,,,
130,,,,,,,,,,0.0714111328125,57.95085767269356,0.034992,0.03462866708482448,0.034508,cf1,0.000484,105917.4684131216,106178.27750086936,0.02838134765625,2314.8148148148152,0.035851999999999995,0.015586290676221878,0.00086,fm1,0.034992,95348.83720930235,104651.16279069768,segment_matching_annotaudio_Aditya_2018-08-17_12_104_hp,-10,Aditya_2018-08-17_12_104,1,,,
131,,,,,,,,,,0.05072021484375,144.3418013856813,0.021268000000000002,0.025392623296670688,0.013848,cf1,0.00742,104924.89890236856,105069.32409012133,0.08551025390625,1152.073732718894,0.023,0.03453948599183073,0.001732,fm1,0.021268000000000002,88914.54965357971,103348.72979214783,segment_matching_annotaudio_Aditya_2018-08-17_12_114_hp,-10,Aditya_2018-08-17_12_114,1,,,
132,0.054840087890625,1201.923076923077,0.0016640000000000001,0.018796157050265345,0.0016600000000000002,fm1,4e-06,96987.9518072289,101807.22891566264,0.196258544921875,38.819875776397524,0.053176,0.09217279742617132,0.051512,cf1,0.0016640000000000001,105373.50520267124,105742.35129678523,0.04107666015625,1136.3636363636365,0.054932,0.016728473630796943,0.001756,fm2,0.053176,101366.74259681092,104783.59908883828,segment_matching_annotaudio_Aditya_2018-08-17_12_115_hp,-10,Aditya_2018-08-17_12_115,1,,,
133,0.03887939453125,1700.6802721088434,0.001576,0.02270848926672369,0.001168,fm1,0.000408,96746.57534246576,108732.87671232877,0.1507568359375,55.39552404165743,0.037672000000000004,0.062264081920618976,0.036095999999999996,cf1,0.001576,111868.3510638298,111923.75886524824,0.111297607421875,1336.8983957219252,0.039164,0.06112401778107345,0.001492,fm2,0.037672000000000004,106568.36461126008,109919.57104557642,segment_matching_annotaudio_Aditya_2018-08-17_12_116_hp,-10,Aditya_2018-08-17_12_116,1,,,
134,0.031219482421875,1824.8175182481752,0.0015480000000000001,0.012273405528637451,0.001092,fm1,0.00045599999999999997,108974.35897435898,110805.86080586082,0.058807373046875,124.81278082875687,0.017568,0.0318631468226507,0.01602,cf1,0.0015480000000000001,111922.59675405743,112109.86267166043,0.0369873046875,1923.0769230769229,0.018604,0.013370263458799431,0.001036,fm2,0.017568,108108.1081081081,111969.11196911195,segment_matching_annotaudio_Aditya_2018-08-17_12_118_hp,-10,Aditya_2018-08-17_12_118,1,,,
135,0.062896728515625,753.0120481927712,0.002652,0.022765796440393088,0.002652,fm1,0.0,108220.21116138763,111990.95022624436,0.165771484375,32.58178026847387,0.064032,0.07233143106847419,0.06138,cf1,0.002652,112316.715542522,112398.17530140113,0.0528564453125,1012.1457489878543,0.066004,0.016524572345035418,0.001972,fm2,0.064032,102941.17647058824,109533.46855983774,segment_matching_annotaudio_Aditya_2018-08-17_12_121_hp,-10,Aditya_2018-08-17_12_121,1,,,
136,0.01507568359375,1404.4943820224719,0.001948,0.007089461316744836,0.001416,fm1,0.000532,91101.69491525424,96045.19774011301,0.047210693359375,117.59172154280338,0.018948,0.02388367381524,0.017,cf1,0.001948,104117.64705882355,104294.11764705883,0.056304931640625,1077.5862068965516,0.0208,0.024269670898788485,0.001852,fm2,0.018948,88552.91576673868,95572.35421166307,segment_matching_annotaudio_Aditya_2018-08-17_12_15_hp,-10,Aditya_2018-08-17_12_15,1,,,
137,0.020111083984375,1760.5633802816901,0.001924,0.010701524850233466,0.001132,fm1,0.000792,93639.57597173145,100706.71378091873,0.06329345703125,107.52688172043013,0.020516,0.03231406265144593,0.018591999999999997,cf1,0.001924,102248.27882960413,102302.06540447504,0.088653564453125,672.0430107526881,0.023488,0.03711384103054032,0.002972,fm2,0.020516,82772.54374158816,95558.5464333782,segment_matching_annotaudio_Aditya_2018-08-17_12_16_hp,-10,Aditya_2018-08-17_12_16,1,,,
138,0.034332275390625,3378.3783783783783,0.001296,0.020344794810218964,0.000588,fm1,0.000708,107142.85714285713,108843.53741496599,0.11651611328125,73.0780473545747,0.02866,0.06238565998780035,0.027364,cf1,0.001296,111058.32480631486,111094.8691711738,0.03448486328125,1838.235294117647,0.029744,0.01948011476892359,0.001084,fm2,0.02866,104243.54243542436,108856.08856088562,segment_matching_annotaudio_Aditya_2018-08-17_12_2_hp,-10,Aditya_2018-08-17_12_2,2,,,
139,0.07373046875,2032.520325203252,0.001556,0.042277024887833824,0.00098,fm1,0.000576,98979.59183673467,103061.22448979592,0.354736328125,43.0366672404889,0.048024000000000004,0.17763830559871666,0.046468,cf1,0.001556,104717.22475682189,104760.26512869072,0.07037353515625,1736.111111111111,0.049168,0.03729781524078564,0.001144,fm2,0.048024000000000004,98776.22377622376,102272.72727272726,segment_matching_annotaudio_Aditya_2018-08-17_12_21_hp,-10,Aditya_2018-08-17_12_21,1,,,
140,,,,,,,,,,0.044403076171875,127.81186094069531,0.016236,0.021747972760293537,0.01564,cf1,0.000596,102237.85166240412,102301.79028132994,0.02593994140625,1666.666666666667,0.017432,0.012303861384862756,0.001196,fm1,0.016236,94481.60535117057,97826.08695652171,segment_matching_annotaudio_Aditya_2018-08-17_12_28_hp,-10,Aditya_2018-08-17_12_28,2,,,
141,0.00970458984375,2631.578947368421,0.001532,0.004688717573215637,0.000752,fm1,0.00078,97074.4680851064,99734.04255319151,0.03521728515625,57.20823798627003,0.036488,0.017837273357280425,0.034956,cf1,0.001532,102471.67868177137,102614.71564252203,0.0167236328125,1445.086705202312,0.037864,0.0077889970509415285,0.001376,fm2,0.036488,91569.76744186047,101017.44186046511,segment_matching_annotaudio_Aditya_2018-08-17_12_29_hp,-10,Aditya_2018-08-17_12_29,1,,,
142,0.031768798828125,1712.3287671232874,0.001736,0.01244339521114941,0.001164,fm1,0.000572,95360.82474226804,102233.67697594504,0.053436279296875,146.88601645123384,0.015347999999999999,0.026641644213468558,0.013612,cf1,0.001736,102189.24478401412,102336.17396414927,0.023101806640625,1082.2510822510824,0.017188,0.010736026618084446,0.0018399999999999998,fm2,0.015347999999999999,85869.56521739131,101086.95652173914,segment_matching_annotaudio_Aditya_2018-08-17_12_33_hp,-10,Aditya_2018-08-17_12_33,1,,,
143,0.028594970703125,1953.125,0.001116,0.01538796338880206,0.001016,fm1,0.0001,97440.94488188977,97440.94488188977,0.076080322265625,41.65972337943676,0.049116,0.03095728494663557,0.048,cf1,0.001116,104583.33333333331,104770.83333333331,0.0130615234375,1666.666666666667,0.050308,0.006582416077000482,0.001192,fm2,0.049116,96476.5100671141,103187.91946308725,segment_matching_annotaudio_Aditya_2018-08-17_12_39_hp,-10,Aditya_2018-08-17_12_39,2,,,
144,0.014739990234375,1712.3287671232874,0.0021920000000000004,0.0073268714573361685,0.00116,fm1,0.001032,97413.79310344828,104310.34482758619,0.0494384765625,145.09576320371445,0.015968,0.025609000331913368,0.013775999999999998,cf1,0.0021920000000000004,104674.79674796748,104819.97677119626,0.0362548828125,1219.5121951219512,0.017603999999999998,0.016629079458762408,0.0016359999999999999,fm2,0.015968,95354.52322738386,103300.73349633253,segment_matching_annotaudio_Aditya_2018-08-17_12_4_hp,-10,Aditya_2018-08-17_12_4,1,,,
145,0.02740478515625,741.8397626112759,0.0026920000000000004,0.011648430852650242,0.0026920000000000004,fm1,0.0,94353.64041604756,102526.0029717682,0.0675048828125,85.76329331046313,0.026008,0.027744473231621058,0.023316,cf1,0.0026920000000000004,103105.16383599244,103276.7198490307,0.012115478515625,2000.0,0.027000000000000003,0.0051751573480294496,0.000992,fm2,0.026008,94758.06451612904,98790.32258064515,segment_matching_annotaudio_Aditya_2018-08-17_12_44_hp,-10,Aditya_2018-08-17_12_44,1,,,
146,0.019683837890625,1046.0251046025103,0.0019039999999999999,0.00785842699913505,0.0019039999999999999,fm1,0.0,97689.0756302521,103466.38655462186,0.048370361328125,95.20182787509519,0.022908,0.023127094250434826,0.021004,cf1,0.0019039999999999999,104646.73395543707,104837.17387164349,0.011962890625,1824.8175182481752,0.023996,0.005760679978570874,0.001088,fm2,0.022908,97426.47058823529,102941.17647058824,segment_matching_annotaudio_Aditya_2018-08-17_12_50_hp,-10,Aditya_2018-08-17_12_50,1,,,
147,0.063201904296875,2000.0,0.0018679999999999999,0.038609419809389055,0.000992,fm1,0.0008759999999999999,94758.06451612904,99798.38709677418,0.212249755859375,91.07468123861568,0.023824,0.11389890611236354,0.021956,cf1,0.0018679999999999999,104572.78192749133,104754.96447440334,0.15606689453125,1225.4901960784316,0.025448,0.07342052622709687,0.0016239999999999998,fm2,0.023824,90517.24137931038,96674.87684729064,segment_matching_annotaudio_Aditya_2018-08-17_12_53_hp,-10,Aditya_2018-08-17_12_53,2,,,
148,0.0203857421875,1184.8341232227488,0.002128,0.008590022585398784,0.00168,fm1,0.00044800000000000005,92857.14285714287,102976.19047619047,0.0360107421875,115.84800741427247,0.019388,0.016334361175897875,0.01726,cf1,0.002128,104924.68134414832,104982.61877172654,0.014434814453125,1059.322033898305,0.021268000000000002,0.005405711431375715,0.0018800000000000002,fm2,0.019388,89361.70212765958,92553.19148936169,segment_matching_annotaudio_Aditya_2018-08-17_12_68_hp,-10,Aditya_2018-08-17_12_68,2,,,
149,,,,,,,,,,0.042388916015625,99.2063492063492,0.02076,0.01957111416253334,0.020156,cf1,0.000604,104633.8559237944,104633.8559237944,0.02423095703125,1633.9869281045749,0.02198,0.01054146905476867,0.00122,fm1,0.02076,93442.62295081967,103278.68852459015,segment_matching_annotaudio_Aditya_2018-08-17_12_71_hp,-10,Aditya_2018-08-17_12_71,1,,,
150,0.009490966796875,1101.3215859030836,0.002648,0.004603188717266052,0.001812,fm1,0.0008359999999999999,92715.23178807946,96026.49006622516,0.034698486328125,114.88970588235294,0.020052,0.014590485290012991,0.017404,cf1,0.002648,103884.16455987131,103999.08067111007,0.01055908203125,2155.1724137931037,0.020975999999999998,0.004899711183631157,0.000924,fm2,0.020052,94155.84415584416,102813.85281385283,segment_matching_annotaudio_Aditya_2018-08-17_12_73_hp,-10,Aditya_2018-08-17_12_73,1,,,
151,,,,,,,,,,0.075103759765625,114.3641354071363,0.018352,0.036616181915686635,0.017484,cf1,0.000868,105582.24662548616,105525.05147563489,0.045013427734375,1096.4912280701753,0.020168000000000002,0.019838443964972963,0.001816,fm1,0.018352,90859.0308370044,96916.29955947137,segment_matching_annotaudio_Aditya_2018-08-17_12_74_hp,-10,Aditya_2018-08-17_12_74,1,,,
152,,,,,,,,,,0.042144775390625,147.5796930342385,0.014348,0.01884679300872688,0.013548,cf1,0.0008,104369.64865662828,104443.4602893416,0.0220947265625,2066.115702479339,0.015312000000000001,0.009212379952660363,0.000964,fm1,0.014348,96473.02904564317,99585.0622406639,segment_matching_annotaudio_Aditya_2018-08-17_12_75_hp,-10,Aditya_2018-08-17_12_75,1,,,
153,0.02899169921875,2118.64406779661,0.000956,0.011733753832837914,0.0009400000000000001,fm1,1.6e-05,104255.31914893618,106382.97872340426,0.086944580078125,99.04912836767036,0.02114,0.03901157393407416,0.020184,cf1,0.000956,108154.97423701943,108402.69520412206,0.041015625,939.8496240601503,0.02326,0.016867308026910898,0.00212,fm2,0.02114,92924.52830188679,108962.2641509434,segment_matching_annotaudio_Aditya_2018-08-17_12_76_hp,-10,Aditya_2018-08-17_12_76,1,,,
154,,,,,,,,,,0.15570068359375,119.33174224343675,0.017984,0.07443987266519167,0.016756,cf1,0.001228,107364.5261398902,107483.88636906183,0.0689697265625,1012.1457489878543,0.019952,0.03070378130287465,0.001968,fm1,0.017984,98069.10569105693,104674.79674796748,segment_matching_annotaudio_Aditya_2018-08-17_12_77_hp,-10,Aditya_2018-08-17_12_77,2,,,
155,0.063323974609375,1037.344398340249,0.002816,0.0305364618686656,0.0019199999999999998,fm1,0.0008960000000000001,91666.66666666669,103125.0,0.169158935546875,84.51656524678837,0.026476,0.08128354312778126,0.02366,cf1,0.002816,105283.17836010145,105367.70921386304,0.050567626953125,1136.3636363636365,0.028227999999999996,0.028157320189522318,0.0017519999999999999,fm2,0.026476,90182.64840182649,96461.18721461187,segment_matching_annotaudio_Aditya_2018-08-17_12_79_hp,-10,Aditya_2018-08-17_12_79,1,,,
156,,,,,,,,,,0.05950927734375,150.69318866787222,0.0142,0.032442813462086065,0.013263999999999998,cf1,0.000936,104267.18938480096,104417.9734620024,0.041229248046875,1412.4293785310736,0.015612000000000001,0.017844665503919516,0.0014119999999999998,fm1,0.0142,94192.63456090652,102691.21813031164,segment_matching_annotaudio_Aditya_2018-08-17_12_8_hp,-10,Aditya_2018-08-17_12_8,1,,,
157,0.03662109375,1798.5611510791364,0.001104,0.020008265014293054,0.001104,fm1,0.0,100543.47826086957,107789.85507246378,0.08636474609375,79.923273657289,0.026124,0.03786717282066791,0.02502,cf1,0.001104,110951.23900879297,110991.2070343725,0.03692626953125,1366.120218579235,0.027583999999999997,0.015709201875981963,0.00146,fm2,0.026124,99315.0684931507,106849.31506849316,segment_matching_annotaudio_Aditya_2018-08-17_12_80_hp,-10,Aditya_2018-08-17_12_80,1,,,
158,,,,,,,,,,0.11248779296875,130.48016701461378,0.017048,0.046059527005060205,0.015324,cf1,0.0017239999999999998,103693.55259723312,103954.58104933439,0.109771728515625,1028.80658436214,0.018987999999999998,0.050258405647246984,0.0019399999999999999,fm1,0.017048,88144.32989690722,98453.60824742267,segment_matching_annotaudio_Aditya_2018-08-17_12_88_hp,-10,Aditya_2018-08-17_12_88,1,,,
159,0.04949951171875,847.4576271186439,0.00268,0.01797290859335187,0.002356,fm1,0.000324,97623.08998302207,103565.36502546688,0.0634765625,150.06002400960384,0.016,0.03585708426454198,0.013319999999999999,cf1,0.00268,106456.45645645646,106831.83183183183,0.039398193359375,816.9934640522874,0.01844,0.016529339350344733,0.00244,fm2,0.016,98360.65573770492,104508.19672131148,segment_matching_annotaudio_Aditya_2018-08-17_34_1_hp,-10,Aditya_2018-08-17_34_1,1,,,
160,0.27703857421875,1101.3215859030836,0.002732,0.14646501808327053,0.001812,fm1,0.0009199999999999999,97130.24282560707,105408.38852097128,0.32135009765625,142.36902050113898,0.016776,0.1217022068148184,0.014044,cf1,0.002732,107661.63486186274,108017.65878667046,0.19110107421875,791.1392405063292,0.019296,0.08709402861672988,0.00252,fm2,0.016776,86507.93650793652,91666.66666666669,segment_matching_annotaudio_Aditya_2018-08-17_34_111_hp,-10,Aditya_2018-08-17_34_111,1,,,
161,0.016876220703125,1179.245283018868,0.002588,0.0076797074498401625,0.0016920000000000001,fm1,0.0008960000000000001,95153.66430260047,102836.87943262412,0.045623779296875,81.14248620577735,0.027228,0.023734281501691,0.024640000000000002,cf1,0.002588,105073.05194805196,105357.14285714287,0.051513671875,1126.1261261261259,0.028999999999999998,0.024591645419103032,0.001772,fm2,0.027228,91422.12189616251,103837.47178329572,segment_matching_annotaudio_Aditya_2018-08-17_34_12_hp,-10,Aditya_2018-08-17_34_12,2,,,
162,0.029327392578125,1404.4943820224719,0.002264,0.014234185463734285,0.0014199999999999998,fm1,0.0008439999999999999,94366.1971830986,101408.45070422537,0.09326171875,136.83634373289544,0.016872,0.043248608105063265,0.014608000000000001,cf1,0.002264,104394.85213581599,104668.67469879519,0.04443359375,1091.703056768559,0.0187,0.020210645070235563,0.0018280000000000002,fm2,0.016872,91356.6739606127,102297.59299781182,segment_matching_annotaudio_Aditya_2018-08-17_34_120_hp,-10,Aditya_2018-08-17_34_120,1,,,
163,0.01971435546875,2118.64406779661,0.0018960000000000001,0.00896616500415737,0.000936,fm1,0.0009599999999999999,99358.97435897436,102564.10256410256,0.069671630859375,69.06077348066299,0.030848,0.031132310912480525,0.028952,cf1,0.0018960000000000001,103792.48411163305,103896.1038961039,0.01483154296875,1612.9032258064515,0.032083999999999994,0.0066252830311939225,0.001236,fm2,0.030848,92233.00970873787,96278.31715210355,segment_matching_annotaudio_Aditya_2018-08-17_34_132_hp,-10,Aditya_2018-08-17_34_132,1,,,
164,0.0111083984375,1351.3513513513512,0.001472,0.0047429810268152,0.001472,fm1,0.0,96467.39130434784,99864.1304347826,0.031646728515625,75.25586995785672,0.028044,0.013442246459058746,0.026572000000000002,cf1,0.001472,104847.20758693363,104997.74198404336,0.013763427734375,1396.6480446927374,0.029468,0.005503835088192387,0.001424,fm2,0.028044,91994.38202247194,99016.85393258427,segment_matching_annotaudio_Aditya_2018-08-17_34_133_hp,-10,Aditya_2018-08-17_34_133,2,,,
165,0.14910888671875,1190.4761904761906,0.002168,0.08616938706125228,0.0016719999999999999,fm1,0.000496,93899.52153110047,99282.29665071773,0.193023681640625,135.79576317218906,0.016888,0.09657363860770704,0.014719999999999999,cf1,0.002168,107269.02173913043,107472.82608695653,0.1253662109375,847.4576271186439,0.01924,0.0583622847167591,0.002352,fm2,0.016888,88010.20408163266,95238.09523809524,segment_matching_annotaudio_Aditya_2018-08-17_34_134_hp,-10,Aditya_2018-08-17_34_134,1,,,
166,0.008056640625,7142.857142857143,0.000272,0.004073272978151034,0.000272,fm1,0.0,99264.70588235294,106617.64705882351,0.0281982421875,81.80628272251309,0.024712,0.013841172864981634,0.02444,cf1,0.000272,103314.23895253683,103477.90507364976,0.01690673828125,1543.20987654321,0.026000000000000002,0.008028876817781992,0.001288,fm2,0.024712,93167.70186335404,100155.2795031056,segment_matching_annotaudio_Aditya_2018-08-17_34_142_hp,-10,Aditya_2018-08-17_34_142,1,,,
167,0.08935546875,1262.6262626262626,0.00236,0.0461397734158745,0.00158,fm1,0.00078,93670.88607594935,103164.55696202534,0.209930419921875,103.777501037775,0.021624,0.0986604837769014,0.019264,cf1,0.00236,105585.54817275748,105897.0099667774,0.144683837890625,1173.7089201877934,0.02332,0.08483483733559465,0.001696,fm2,0.021624,89622.64150943396,99646.22641509434,segment_matching_annotaudio_Aditya_2018-08-17_34_144_hp,-10,Aditya_2018-08-17_34_144,1,,,
168,0.049041748046875,1250.0,0.002136,0.018605018239211752,0.001596,fm1,0.00054,98370.92731829575,102756.89223057647,0.101043701171875,136.83634373289544,0.016744,0.054980534307730033,0.014608000000000001,cf1,0.002136,104531.7634173056,104600.2190580504,0.05145263671875,1295.3367875647666,0.01828,0.020238366290003352,0.001536,fm2,0.016744,98958.33333333331,102864.58333333331,segment_matching_annotaudio_Aditya_2018-08-17_34_147_hp,-10,Aditya_2018-08-17_34_147,1,,,
169,,,,,,,,,,0.04290771484375,127.55102040816328,0.016596,0.01921603183974873,0.015676,cf1,0.0009199999999999999,105128.85940290893,105384.02653738199,0.020751953125,886.5248226950356,0.018848,0.007860175243772955,0.002252,fm1,0.016596,91474.24511545293,104795.73712255774,segment_matching_annotaudio_Aditya_2018-08-17_34_149_hp,-10,Aditya_2018-08-17_34_149,2,,,
170,0.0413818359375,1329.7872340425529,0.001652,0.01811586936962642,0.0014960000000000002,fm1,0.000156,94251.33689839572,104946.52406417113,0.09539794921875,110.96316023080335,0.019672,0.05050353464796042,0.018019999999999998,cf1,0.001652,104772.47502774696,105049.94450610435,0.052947998046875,1046.0251046025103,0.021575999999999998,0.02547874129983993,0.0019039999999999999,fm2,0.019672,91911.76470588236,103466.38655462186,segment_matching_annotaudio_Aditya_2018-08-17_34_151_hp,-10,Aditya_2018-08-17_34_151,2,,,
