,ifm_region_id,ifm_start,ifm_peak_frequency,ifm_peak_freq_resolution,ifm_rms,ifm_stop,ifm_terminal_frequency,ifm_duration,ifm_peak_amplitude,cf_region_id,cf_start,cf_peak_frequency,cf_peak_freq_resolution,cf_rms,cf_stop,cf_terminal_frequency,cf_duration,cf_peak_amplitude,tfm_region_id,tfm_start,tfm_peak_frequency,tfm_peak_freq_resolution,tfm_rms,tfm_stop,tfm_terminal_frequency,tfm_duration,tfm_peak_amplitude,audio_file,terminal_frequency_threshold,video_annot_id,num_bats,0,duration,peak_freq_resolution
43,fm1,0.000708,93641.1149825784,868.0555555555555,0.027318934840969526,0.0030039999999999997,89721.2543554007,0.0022960000000000003,0.062652587890625,cf1,0.0030039999999999997,107705.9737952476,111.01243339253996,0.04853651127546765,0.021016,107428.38107928047,0.018012,0.08935546875,fm2,0.021016,107553.95683453238,718.3908045977013,0.02761911805914306,0.023796,85251.79856115108,0.00278,0.0860595703125,segment_matching_annotaudio_Aditya_2018-08-16_2324_159_hp,-10,Aditya_2018-08-16_2324_159,1,,,
44,fm1,0.000396,101598.17351598176,2272.7272727272725,0.00355831636129626,0.0012720000000000001,97031.96347031964,0.0008759999999999999,0.00732421875,cf1,0.0012720000000000001,106019.15184678523,136.76148796498907,0.012650067483420105,0.015892,105745.55403556774,0.01462,0.026214599609375,fm2,0.015892,93047.03476482617,1020.4081632653059,0.0137711021413485,0.017848,89979.55010224949,0.001956,0.039794921875,segment_matching_annotaudio_Aditya_2018-08-16_2324_165_hp,-10,Aditya_2018-08-16_2324_165,1,,,
45,fm1,0.000396,104072.39819004525,1126.1261261261259,0.09802078662055706,0.002164,93325.79185520363,0.001768,0.20074462890625,cf1,0.002164,106103.75615763546,76.94675284702986,0.28328917477148224,0.028148000000000003,105795.87438423645,0.025983999999999997,0.535125732421875,fm2,0.028148000000000003,100000.0,1096.4912280701753,0.09239847695926118,0.029968,90659.34065934068,0.00182,0.154998779296875,segment_matching_annotaudio_Aditya_2018-08-16_2324_167_hp,-10,Aditya_2018-08-16_2324_167,1,,,
46,,,,,,,,,,cf1,0.0006320000000000001,106300.87005332584,140.2918069584736,0.031597515614497126,0.014884,106160.53887173733,0.014252,0.06982421875,fm1,0.014884,104613.7339055794,1068.3760683760684,0.02874853231694655,0.016748,90665.23605150217,0.001864,0.06256103515625,segment_matching_annotaudio_Aditya_2018-08-16_2324_179_hp,-10,Aditya_2018-08-16_2324_179,1,,,
47,,,,,,,,,,cf1,0.0005679999999999999,106248.01776086267,158.5288522511097,0.06749877983355125,0.01318,106168.72819536948,0.012612,0.1375732421875,fm1,0.01318,105300.85959885387,1428.571428571429,0.02541237557001137,0.014575999999999999,89541.54727793697,0.001396,0.05511474609375,segment_matching_annotaudio_Aditya_2018-08-16_2324_180_hp,-10,Aditya_2018-08-16_2324_180,1,,,
48,fm1,0.00016,102484.47204968946,1543.20987654321,0.005959166249173907,0.001448,94720.49689440997,0.001288,0.013275146484375,cf1,0.001448,104868.11065837444,107.2041166380789,0.013920787588128229,0.0201,104814.49710486812,0.018652000000000002,0.03167724609375,fm2,0.0201,104005.16795865633,1288.659793814433,0.005839735907067822,0.021648,93669.25064599485,0.0015480000000000001,0.0142822265625,segment_matching_annotaudio_Aditya_2018-08-16_2324_182_hp,-10,Aditya_2018-08-16_2324_182,2,,,
49,fm1,0.000336,104166.66666666669,1724.1379310344828,0.06891186813564577,0.0014880000000000002,92881.94444444444,0.001152,0.114501953125,cf1,0.0014880000000000002,105214.42495126704,97.42790335151987,0.190598037920422,0.022008,105019.49317738789,0.02052,0.46148681640625,fm2,0.022008,102205.88235294119,1461.9883040935672,0.2397573546688375,0.023368,88235.29411764706,0.0013599999999999999,0.425628662109375,segment_matching_annotaudio_Aditya_2018-08-16_2324_184_hp,-10,Aditya_2018-08-16_2324_184,1,,,
50,fm1,4e-05,101439.79057591622,1302.0833333333333,0.006976945679578216,0.001568,92931.93717277488,0.0015279999999999998,0.0146484375,cf1,0.001568,104088.95265423242,143.4308663224326,0.017381401312817752,0.015508000000000001,103802.00860832137,0.013940000000000001,0.03564453125,fm2,0.015508000000000001,101876.67560321717,1336.8983957219252,0.01270541351550017,0.017,93833.78016085793,0.001492,0.028900146484375,segment_matching_annotaudio_Aditya_2018-08-16_2324_192_hp,-10,Aditya_2018-08-16_2324_192,1,,,
51,,,,,,,,,,cf1,0.00058,105382.08709942481,136.91128148959476,0.013368394102917356,0.015184,105245.13831826896,0.014603999999999999,0.02691650390625,fm1,0.015184,102216.74876847288,2450.980392156863,0.009668025286013258,0.015996,96059.1133004926,0.0008119999999999999,0.019134521484375,segment_matching_annotaudio_Aditya_2018-08-16_2324_196_hp,-10,Aditya_2018-08-16_2324_196,1,,,
52,fm1,0.0,106353.96782110717,136.31406761177755,0.07874554292489351,0.014668,106013.08971911644,0.014668,0.1365966796875,cf1,0.014668,105421.68674698797,5952.380952380952,0.009608536916425972,0.015,84337.34939759035,0.000332,0.025299072265625,,,,,,,,,,segment_matching_annotaudio_Aditya_2018-08-16_2324_197_hp,-10,Aditya_2018-08-16_2324_197,1,,,
53,,,,,,,,,,cf1,0.0019399999999999999,106620.2988150438,51.51452709664125,0.05261113316156549,0.040760000000000005,106414.21947449767,0.03882,0.1063232421875,fm1,0.040760000000000005,98021.58273381297,1785.7142857142858,0.021672187778551632,0.041872,95323.74100719426,0.001112,0.048187255859375,segment_matching_annotaudio_Aditya_2018-08-16_2324_198_hp,-10,Aditya_2018-08-16_2324_198,1,,,
54,fm1,8.8e-05,106783.91959798997,2500.0,0.06289904653915153,0.000884,105527.63819095476,0.000796,0.13116455078125,cf1,0.000884,109015.42111506524,118.59582542694496,0.13353426297926532,0.017744,108956.10913404508,0.01686,0.2501220703125,fm2,0.017744,107074.56978967496,954.1984732824428,0.052124877343555885,0.019836000000000003,89388.14531548756,0.002092,0.11962890625,segment_matching_annotaudio_Aditya_2018-08-16_2324_20_hp,-10,Aditya_2018-08-16_2324_20,2,,,
55,fm1,0.000708,105828.22085889573,3048.7804878048787,0.013838554987143243,0.0013599999999999999,99693.25153374234,0.0006519999999999999,0.027984619140625,cf1,0.0013599999999999999,106206.55412115193,99.28514694201748,0.029142383027777632,0.0215,106007.94438927507,0.02014,0.062469482421875,fm2,0.0215,103316.32653061225,2525.252525252525,0.009671592996396307,0.022284,100765.30612244901,0.000784,0.02001953125,segment_matching_annotaudio_Aditya_2018-08-16_2324_202_hp,-10,Aditya_2018-08-16_2324_202,1,,,
56,fm1,0.0009880000000000002,102707.00636942674,793.6507936507936,0.03374308027927146,0.0035,90366.24203821656,0.002512,0.073638916015625,cf1,0.0035,104347.23726977248,135.35462912831622,0.06312979395404943,0.018268,104144.09534127844,0.014768,0.1307373046875,fm2,0.018268,92134.83146067416,560.5381165919282,0.0375061474864014,0.021828,88202.24719101124,0.0035600000000000002,0.091949462890625,segment_matching_annotaudio_Aditya_2018-08-16_2324_207_hp,-10,Aditya_2018-08-16_2324_207,2,,,
57,fm1,0.000672,97415.50695825051,992.0634920634919,0.031144514421667182,0.002684,92445.32803180914,0.002012,0.079315185546875,cf1,0.002684,104533.33333333334,133.26226012793177,0.07471867418006135,0.017684000000000002,104333.33333333334,0.015,0.15155029296875,fm2,0.017684000000000002,104082.99866131194,668.4491978609626,0.025966199187679364,0.020672,90361.44578313254,0.0029879999999999998,0.074371337890625,segment_matching_annotaudio_Aditya_2018-08-16_2324_208_hp,-10,Aditya_2018-08-16_2324_208,2,,,
58,fm1,0.000588,105432.78084714546,919.1176470588236,0.03652832678768919,0.0027600000000000003,89318.60036832411,0.002172,0.08099365234375,cf1,0.0027600000000000003,107490.07936507938,99.16699722332407,0.06172396251954359,0.02292,107142.85714285717,0.02016,0.13623046875,fm2,0.02292,105978.26086956523,1082.2510822510824,0.0249524691726542,0.02476,88043.47826086957,0.0018399999999999998,0.060333251953125,segment_matching_annotaudio_Aditya_2018-08-16_2324_211_hp,-10,Aditya_2018-08-16_2324_211,1,,,
59,fm1,0.00088,103429.20353982301,1101.3215859030836,0.021699379295280943,0.002688,100110.61946902657,0.001808,0.05743408203125,cf1,0.002688,106192.9908785406,48.00307219662058,0.051340845369756666,0.044348,105880.9409505521,0.04166,0.123565673828125,fm2,0.044348,102810.65088757397,1470.5882352941173,0.009228308281137184,0.0457,92455.62130177516,0.001352,0.02117919921875,segment_matching_annotaudio_Aditya_2018-08-16_2324_212_hp,-10,Aditya_2018-08-16_2324_212,1,,,
60,fm1,0.000256,103960.39603960396,1644.7368421052633,0.028259973007797774,0.001468,100660.06600660064,0.001212,0.057861328125,cf1,0.001468,106412.31900712481,114.88970588235294,0.051592659277359516,0.018872,106297.402895886,0.017404,0.099212646484375,fm2,0.018872,100484.26150121068,1207.729468599034,0.05121179791814615,0.020524,94430.9927360775,0.001652,0.11785888671875,segment_matching_annotaudio_Aditya_2018-08-16_2324_218_hp,-10,Aditya_2018-08-16_2324_218,3,,,
61,fm1,0.000892,106088.56088560887,1838.235294117647,0.02460004978899365,0.0019760000000000003,98708.48708487084,0.001084,0.0478515625,cf1,0.0019760000000000003,106105.11273420134,79.36507936507937,0.05640675939940741,0.027168,105946.33216894252,0.025192,0.105224609375,fm2,0.027168,99734.04255319151,2631.578947368421,0.025402833408030904,0.02792,97074.4680851064,0.000752,0.047821044921875,segment_matching_annotaudio_Aditya_2018-08-16_2324_219_hp,-10,Aditya_2018-08-16_2324_219,2,,,
62,fm1,0.000588,103046.59498207882,1785.7142857142858,0.051098316651551054,0.001704,98566.3082437276,0.001116,0.102264404296875,cf1,0.001704,105044.95504495504,99.88014382740712,0.12062337513606858,0.021724,105044.95504495504,0.02002,0.218414306640625,fm2,0.021724,103960.39603960396,1644.7368421052633,0.05512103735219512,0.022936,96534.65346534655,0.001212,0.099822998046875,segment_matching_annotaudio_Aditya_2018-08-16_2324_22_hp,-10,Aditya_2018-08-16_2324_22,2,,,
63,fm1,0.000932,101083.03249097473,899.2805755395682,0.08351274949747227,0.003148,91155.2346570397,0.002216,0.211395263671875,cf1,0.003148,104278.38657029613,116.55011655011656,0.19848683659683572,0.020304,104278.38657029613,0.017156,0.362152099609375,fm2,0.020304,101529.90264255911,694.4444444444445,0.08706620343560906,0.023180000000000003,87969.40194714883,0.002876,0.2000732421875,segment_matching_annotaudio_Aditya_2018-08-16_2324_223_hp,-10,Aditya_2018-08-16_2324_223,2,,,
64,fm1,0.000136,106308.41121495329,2314.8148148148152,0.012751232107967128,0.000992,102803.73831775703,0.0008560000000000001,0.025848388671875,cf1,0.000992,106549.43229022431,138.42746400885937,0.026127307227427853,0.015436000000000002,106410.96649127667,0.014444,0.04608154296875,fm2,0.015436000000000002,106382.97872340426,1322.7513227513227,0.011503071194683495,0.01694,96409.57446808512,0.001504,0.026885986328125,segment_matching_annotaudio_Aditya_2018-08-16_2324_23_hp,-10,Aditya_2018-08-16_2324_23,2,,,
65,fm1,0.000788,101704.54545454547,1131.2217194570135,0.015419069253740763,0.002548,95454.54545454547,0.00176,0.037353515625,cf1,0.002548,103196.20891308732,50.403225806451616,0.03342242887597782,0.04222,102893.72857430934,0.039672000000000006,0.0833740234375,fm2,0.04222,101791.5309446254,811.6883116883117,0.012564156424281712,0.044676,88762.21498371336,0.002456,0.027374267578125,segment_matching_annotaudio_Aditya_2018-08-16_2324_230_hp,-10,Aditya_2018-08-16_2324_230,1,,,
66,fm1,0.001016,102430.55555555556,1152.073732718894,0.0112683575420131,0.002744,92592.59259259258,0.0017280000000000002,0.030303955078125,cf1,0.002744,103159.28484355954,50.782043469429205,0.03312998084787135,0.04212,102905.32303941488,0.039376,0.07232666015625,fm2,0.04212,102249.48875255624,1020.4081632653059,0.011041817478106076,0.044076,91513.29243353783,0.001956,0.024566650390625,segment_matching_annotaudio_Aditya_2018-08-16_2324_234_hp,-10,Aditya_2018-08-16_2324_234,1,,,
67,fm1,0.000916,100110.61946902657,1101.3215859030836,0.025249906737328437,0.002724,97345.13274336283,0.001808,0.06964111328125,cf1,0.002724,102993.6974789916,104.99790004199915,0.07451076557689966,0.021764,102731.09243697481,0.01904,0.14117431640625,fm2,0.021764,103075.1708428246,1136.3636363636365,0.02376992012041257,0.02352,97949.8861047836,0.001756,0.067047119140625,segment_matching_annotaudio_Aditya_2018-08-16_2324_236_hp,-10,Aditya_2018-08-16_2324_236,1,,,
68,fm1,0.000984,105123.67491166078,1760.5633802816901,0.032255259363890135,0.002116,102473.49823321556,0.001132,0.0638427734375,cf1,0.002116,106866.71575846832,36.81342953909585,0.054490207699287516,0.056436,106829.89690721649,0.05432000000000001,0.143585205078125,fm2,0.056436,103403.14136125657,2604.1666666666665,0.021793888073291263,0.0572,99476.43979057594,0.0007639999999999999,0.037994384765625,segment_matching_annotaudio_Aditya_2018-08-16_2324_247_hp,-10,Aditya_2018-08-16_2324_247,1,,,
69,fm1,0.0003,104508.19672131148,2032.520325203252,0.024099640380277308,0.001276,101434.4262295082,0.000976,0.054229736328125,cf1,0.001276,107008.42444882596,89.60573476702507,0.05154493931180189,0.023592,106829.18085678435,0.022316,0.105072021484375,fm2,0.023592,104395.60439560443,2717.391304347826,0.012148026398791941,0.024319999999999998,103021.97802197805,0.000728,0.0269775390625,segment_matching_annotaudio_Aditya_2018-08-16_2324_248_hp,-10,Aditya_2018-08-16_2324_248,1,,,
70,fm1,0.000784,103021.97802197805,1366.120218579235,0.008664000903773313,0.00224,94780.2197802198,0.001456,0.01593017578125,cf1,0.00224,105446.79201395619,96.89922480620156,0.02357489957423166,0.022876,105252.95599922466,0.020636,0.04656982421875,fm2,0.022876,98360.65573770492,1020.4081632653059,0.02114736613240569,0.024828,92725.40983606556,0.001952,0.044677734375,segment_matching_annotaudio_Aditya_2018-08-16_2324_253_hp,-10,Aditya_2018-08-16_2324_253,1,,,
71,fm1,7.6e-05,106194.69026548672,1470.5882352941173,0.07524650265168024,0.0014320000000000001,94395.2802359882,0.001356,0.146728515625,cf1,0.0014320000000000001,107182.8619434332,139.97760358342666,0.062463662291694325,0.015716,107182.8619434332,0.014284,0.116424560546875,fm2,0.015716,106349.20634920636,1582.2784810126584,0.05859821004897685,0.016975999999999998,92063.49206349207,0.00126,0.13702392578125,segment_matching_annotaudio_Aditya_2018-08-16_2324_255_hp,-10,Aditya_2018-08-16_2324_255,1,,,
72,fm1,0.001008,105263.15789473684,1633.9869281045749,0.048381338531726464,0.002224,103618.4210526316,0.001216,0.1163330078125,cf1,0.002224,107357.19048677484,111.11111111111113,0.11626816982479775,0.02022,107246.05467881751,0.017996,0.197418212890625,fm2,0.02022,104385.9649122807,1748.2517482517483,0.05571209199456953,0.02136,103508.77192982456,0.00114,0.121826171875,segment_matching_annotaudio_Aditya_2018-08-16_2324_256_hp,-10,Aditya_2018-08-16_2324_256,1,,,
73,fm1,0.000156,104545.45454545457,4464.285714285715,0.05388192011312833,0.000596,102272.72727272726,0.00044,0.114013671875,cf1,0.000596,106871.79487179489,102.5430680885972,0.1405469770734672,0.020096,106717.94871794873,0.0195,0.286651611328125,fm2,0.020096,106145.25139664806,1388.888888888889,0.04078414739359042,0.021528,102653.63128491619,0.0014320000000000001,0.113250732421875,segment_matching_annotaudio_Aditya_2018-08-16_2324_258_hp,-10,Aditya_2018-08-16_2324_258,1,,,
74,fm1,0.0006360000000000001,105263.15789473684,6410.25641025641,0.009528390539397405,0.0009400000000000001,98684.2105263158,0.000304,0.018218994140625,cf1,0.0009400000000000001,105616.60561660561,152.5320317266626,0.0565402767491481,0.014044,105387.66788766788,0.013104,0.106109619140625,fm2,0.014044,104810.99656357386,1712.3287671232874,0.023712670204888646,0.015208000000000001,99656.35738831617,0.001164,0.047119140625,segment_matching_annotaudio_Aditya_2018-08-16_2324_26_hp,-10,Aditya_2018-08-16_2324_26,2,,,
75,fm1,0.000816,104007.63358778627,1893.939393939394,0.0142291757459599,0.001864,94465.64885496184,0.001048,0.0250244140625,cf1,0.001864,106860.21158039248,40.37467700258397,0.0623762169692912,0.051396000000000004,106799.64467415004,0.049532,0.120361328125,fm2,0.051396000000000004,102343.75,1552.7950310559006,0.041192077735362966,0.052676,94531.25,0.00128,0.077178955078125,segment_matching_annotaudio_Aditya_2018-08-16_2324_260_hp,-10,Aditya_2018-08-16_2324_260,1,,,
76,fm1,0.000616,106083.08605341248,1479.2899408284025,0.1390529720830723,0.001964,95697.32937685461,0.001348,0.26568603515625,cf1,0.001964,107631.75906913074,170.9986320109439,0.1642249821735201,0.013652000000000001,107118.41204654348,0.011687999999999999,0.289764404296875,fm2,0.013652000000000001,106481.48148148149,1024.5901639344265,0.08096019983833408,0.015596,89506.17283950617,0.0019440000000000002,0.157257080078125,segment_matching_annotaudio_Aditya_2018-08-16_2324_277_hp,-10,Aditya_2018-08-16_2324_277,1,,,
77,,,,,,,,,,cf1,0.000196,106650.24630541872,164.14970453053184,0.03756218550531112,0.012376,106239.73727422002,0.01218,0.077880859375,fm1,0.012376,93890.13452914797,559.2841163310962,0.06080837391974552,0.015944,90526.9058295964,0.003568,0.14471435546875,segment_matching_annotaudio_Aditya_2018-08-16_2324_28_hp,-10,Aditya_2018-08-16_2324_28,2,,,
78,,,,,,,,,,cf1,0.001212,106258.54473644236,75.94167679222356,0.03561529779960817,0.027544,106106.63831080057,0.026331999999999998,0.070556640625,fm1,0.027544,103143.4184675835,980.3921568627452,0.007877647803906051,0.029580000000000002,90864.44007858547,0.002036,0.01971435546875,segment_matching_annotaudio_Aditya_2018-08-16_2324_280_hp,-10,Aditya_2018-08-16_2324_280,1,,,
79,fm1,0.000188,100313.47962382443,1562.5,0.0068634366716020245,0.001464,94827.58620689657,0.001276,0.0157470703125,cf1,0.001464,103439.15343915344,132.20518244315178,0.019580073130694958,0.016584,103306.87830687832,0.015119999999999998,0.037841796875,fm2,0.016584,102247.19101123596,1121.0762331838564,0.007612595620686772,0.018364,98314.60674157305,0.0017800000000000001,0.02105712890625,segment_matching_annotaudio_Aditya_2018-08-16_2324_285_hp,-10,Aditya_2018-08-16_2324_285,1,,,
80,fm1,0.000392,107902.73556231004,,0.03376759690533505,0.0017079999999999999,94984.80243161095,,0.069427490234375,cf1,0.0017079999999999999,109316.87521136287,,0.08648111176459737,0.025363999999999998,109274.60263780858,,0.168365478515625,fm2,0.025363999999999998,106382.97872340426,,0.05259042821115992,0.026680000000000002,104103.3434650456,,0.12420654296875,segment_matching_annotaudio_Aditya_2018-08-16_2324_287_hp,-10,Aditya_2018-08-16_2324_287,1,,0.0013160000000000001,1515.1515151515152
81,fm1,0.00042800000000000005,104231.97492163008,1562.5,0.02022880851271157,0.001704,97178.68338557992,0.001276,0.038818359375,cf1,0.001704,104896.31907927373,49.6031746031746,0.03638625348459525,0.04202,104846.71098323246,0.040316000000000005,0.097686767578125,fm2,0.04202,103260.8695652174,2688.1720430107525,0.009700250268186328,0.042756,99184.78260869565,0.000736,0.020416259765625,segment_matching_annotaudio_Aditya_2018-08-16_2324_30_hp,-10,Aditya_2018-08-16_2324_30,1,,,
82,fm1,0.000808,103693.18181818182,2808.9887640449438,0.059483357944858574,0.0015119999999999999,100852.27272727274,0.000704,0.139434814453125,cf1,0.0015119999999999999,106572.89694346767,135.2082206598161,0.16252222796628527,0.0163,106370.02975385447,0.014787999999999999,0.326690673828125,fm2,0.0163,97098.21428571428,1111.111111111111,0.11637237984170146,0.018092,88727.67857142858,0.0017920000000000002,0.245208740234375,segment_matching_annotaudio_Aditya_2018-08-16_2324_31_hp,-10,Aditya_2018-08-16_2324_31,2,,,
83,fm1,0.00016,103715.17027863776,1543.20987654321,0.18404905107717348,0.001452,97523.21981424149,0.001292,0.387359619140625,cf1,0.001452,106360.57287278851,140.37057832678272,0.4812002251735678,0.015696,106149.95787700084,0.014244,0.854888916015625,fm2,0.015696,106308.41121495329,2314.8148148148152,0.21058445300956607,0.016552,101635.5140186916,0.0008560000000000001,0.415863037109375,segment_matching_annotaudio_Aditya_2018-08-16_2324_41_hp,-10,Aditya_2018-08-16_2324_41,2,,,
84,fm1,0.0005639999999999999,104166.66666666669,1012.1457489878543,0.01587493616501034,0.002532,97052.84552845528,0.001968,0.04498291015625,cf1,0.002532,106244.04194470926,95.31071292413269,0.0316192763401656,0.023512,106196.37750238324,0.020980000000000002,0.06671142578125,fm2,0.023512,104218.3622828784,1237.6237623762374,0.007124094618287119,0.025124,90570.71960297768,0.0016120000000000002,0.018218994140625,segment_matching_annotaudio_Aditya_2018-08-16_2324_56_hp,-10,Aditya_2018-08-16_2324_56,1,,,
85,fm1,0.00062,98017.62114537445,1096.4912280701753,0.010471460399873098,0.002436,96365.63876651984,0.001816,0.020721435546875,cf1,0.002436,107976.92740574,140.607424071991,0.016400033811542217,0.016652,107695.55430500844,0.014216,0.034942626953125,fm2,0.016652,107578.39721254355,868.0555555555555,0.012896100010739242,0.018948,90156.79442508712,0.0022960000000000003,0.03936767578125,segment_matching_annotaudio_Aditya_2018-08-16_2324_59_hp,-10,Aditya_2018-08-16_2324_59,3,,,
86,fm1,0.001192,106236.7864693446,1054.8523206751054,0.02684472998607746,0.003084,94080.33826638476,0.0018920000000000002,0.066497802734375,cf1,0.003084,107880.57628883877,86.7754251995835,0.05009715649477951,0.026128,107620.20482555113,0.023044,0.0972900390625,fm2,0.026128,106310.67961165051,968.9922480620157,0.017092979926435367,0.028188,90291.26213592234,0.00206,0.04656982421875,segment_matching_annotaudio_Aditya_2018-08-16_2324_61_hp,-10,Aditya_2018-08-16_2324_61,1,,,
87,fm1,0.0014119999999999998,106190.4761904762,950.5703422053232,0.02652775063583065,0.003512,95238.09523809524,0.0021,0.0650634765625,cf1,0.003512,106824.63842975207,64.54944487477407,0.046467749883951213,0.034488,106727.78925619836,0.030976,0.092376708984375,fm2,0.034488,105875.8314855876,1106.1946902654868,0.022464600936083424,0.036292000000000005,96452.32815964523,0.0018039999999999998,0.050750732421875,segment_matching_annotaudio_Aditya_2018-08-16_2324_62_hp,-10,Aditya_2018-08-16_2324_62,1,,,
88,fm1,0.000648,100220.26431718064,1096.4912280701753,0.0190763789063178,0.002464,90308.37004405288,0.001816,0.0469970703125,cf1,0.002464,103157.57204169221,76.61661048115229,0.0468981302098035,0.028560000000000002,103080.93194359288,0.026095999999999998,0.103240966796875,fm2,0.028560000000000002,100251.677852349,836.1204013377927,0.02256493446336548,0.030944,96476.5100671141,0.002384,0.06341552734375,segment_matching_annotaudio_Aditya_2018-08-16_2324_68_hp,-10,Aditya_2018-08-16_2324_68,1,,,
89,fm1,0.0009279999999999999,104910.71428571428,2212.389380530973,0.010832860208609563,0.0018239999999999999,100446.42857142858,0.0008960000000000001,0.0250244140625,cf1,0.0018239999999999999,105980.36683027641,129.13223140495867,0.031079471393371118,0.017308,105851.20123998966,0.015484,0.0550537109375,fm2,0.017308,90425.53191489364,1322.7513227513227,0.029182595708890417,0.018812,85771.2765957447,0.001504,0.074981689453125,segment_matching_annotaudio_Aditya_2018-08-16_2324_69_hp,-10,Aditya_2018-08-16_2324_69,1,,,
90,fm1,0.000892,105603.44827586207,1072.961373390558,0.09544366419998476,0.002748,93750.0,0.0018559999999999998,0.17901611328125,cf1,0.002748,107449.6644295302,134.19216317767044,0.15273837858473402,0.017648,107248.322147651,0.0149,0.292572021484375,fm2,0.017648,104253.11203319502,1033.0578512396694,0.10902036892592708,0.019576,88692.94605809129,0.001928,0.182159423828125,segment_matching_annotaudio_Aditya_2018-08-16_2324_7_hp,-10,Aditya_2018-08-16_2324_7,2,,,
91,fm1,0.000976,103632.47863247864,2118.64406779661,0.02093708775352078,0.001912,98290.59829059828,0.000936,0.041290283203125,cf1,0.001912,105096.8262506724,44.81893151667264,0.05795761989844232,0.046528,105051.99928276852,0.044616,0.1185302734375,fm2,0.046528,103932.58426966293,2777.777777777778,0.02183422086150021,0.04724,95505.61797752806,0.000712,0.0389404296875,segment_matching_annotaudio_Aditya_2018-08-16_2324_85_hp,-10,Aditya_2018-08-16_2324_85,1,,,
92,fm1,0.000184,106617.64705882351,1824.8175182481752,0.03464207263768825,0.0012720000000000001,98345.58823529413,0.001088,0.057769775390625,cf1,0.0012720000000000001,108102.96245525856,38.074931465123356,0.13096219327607628,0.053796000000000004,108083.9235397152,0.052524,0.32818603515625,fm2,0.053796000000000004,107594.93670886077,6250.0,0.015431800902922716,0.054112,101265.82278481014,0.00031600000000000004,0.024932861328125,segment_matching_annotaudio_Aditya_2018-08-16_2324_88_hp,-10,Aditya_2018-08-16_2324_88,1,,,
93,fm1,0.000924,102189.7810218978,3623.1884057971015,0.005698529035474203,0.001472,100364.96350364963,0.0005480000000000001,0.01275634765625,cf1,0.001472,103915.90434922164,80.23106546854942,0.03491712785044865,0.026396,103915.90434922164,0.024924,0.073699951171875,fm2,0.026396,101162.79069767443,1157.4074074074076,0.01528443024675532,0.028116000000000002,97674.41860465117,0.00172,0.037384033203125,segment_matching_annotaudio_Aditya_2018-08-16_2324_90_hp,-10,Aditya_2018-08-16_2324_90,1,,,
94,fm1,0.000644,104166.66666666669,1336.8983957219252,0.08025630425967077,0.002132,98118.27956989247,0.0014880000000000002,0.1763916015625,cf1,0.002132,105911.98303287383,132.48542660307365,0.13073280744878113,0.01722,105713.1495227996,0.015087999999999999,0.251495361328125,fm2,0.01722,103950.10395010396,1037.344398340249,0.05598616631876358,0.019144,94074.84407484408,0.001924,0.130645751953125,segment_matching_annotaudio_Aditya_2018-08-16_2324_91_hp,-10,Aditya_2018-08-16_2324_91,1,,,
95,,,,,,,,,,cf1,0.0013,103033.98058252428,121.30033964095101,0.056486486728685725,0.01778,102791.26213592234,0.01648,0.107940673828125,fm1,0.01778,87267.08074534162,620.3473945409428,0.054760617160721205,0.021,86335.40372670807,0.00322,0.135345458984375,segment_matching_annotaudio_Aditya_2018-08-16_2324_94_hp,-10,Aditya_2018-08-16_2324_94,1,,,
96,fm1,0.00134,103837.47178329572,1126.1261261261259,0.015689421180224674,0.003112,93115.12415349887,0.001772,0.03094482421875,cf1,0.003112,104988.91352549887,110.81560283687945,0.03767168256992959,0.021152,104822.61640798226,0.01804,0.09161376953125,fm2,0.021152,91891.8918918919,899.2805755395682,0.02699561210165593,0.023372,87387.3873873874,0.0022199999999999998,0.065185546875,segment_matching_annotaudio_Aditya_2018-08-16_2324_95_hp,-10,Aditya_2018-08-16_2324_95,1,,,
97,fm1,0.000708,100446.42857142858,2212.389380530973,0.009688468954827148,0.001604,95982.14285714287,0.0008960000000000001,0.02374267578125,cf1,0.001604,101907.49934674682,130.61650992685477,0.03152614969828034,0.016912,101907.49934674682,0.015308,0.064453125,fm2,0.016912,103058.51063829787,1322.7513227513227,0.015162801067528426,0.018416,95079.78723404255,0.001504,0.038177490234375,segment_matching_annotaudio_Aditya_2018-08-17_01_10_hp,-10,Aditya_2018-08-17_01_10,1,,,
98,,,,,,,,,,cf1,0.00032,103305.34022394488,107.61945759793372,0.050830253472796766,0.018896,103197.67441860467,0.018576,0.0941162109375,fm1,0.018896,96837.94466403165,984.2519685039372,0.029251833230517426,0.020919999999999998,87450.5928853755,0.0020239999999999998,0.06402587890625,segment_matching_annotaudio_Aditya_2018-08-17_01_11_hp,-10,Aditya_2018-08-17_01_11,1,,,
99,fm1,0.00084,104301.0752688172,1072.961373390558,0.03272216652474108,0.0027,94623.6559139785,0.00186,0.0692138671875,cf1,0.0027,108998.14471243042,154.51174289245986,0.04765282566291575,0.015636,108766.23376623377,0.012936000000000001,0.091156005859375,fm2,0.015636,107017.54385964911,874.1258741258741,0.037224250166231286,0.017916,92982.45614035089,0.00228,0.090423583984375,segment_matching_annotaudio_Aditya_2018-08-17_01_13_hp,-10,Aditya_2018-08-17_01_13,2,,,
