,ifm_terminal_frequency,ifm_rms,ifm_region_id,ifm_peak_amplitude,ifm_peak_freq_resolution,ifm_peak_frequency,ifm_start,ifm_duration,ifm_stop,cf_terminal_frequency,cf_rms,cf_region_id,cf_peak_amplitude,cf_peak_freq_resolution,cf_peak_frequency,cf_start,cf_duration,cf_stop,tfm_terminal_frequency,tfm_rms,tfm_region_id,tfm_peak_amplitude,tfm_peak_freq_resolution,tfm_peak_frequency,tfm_start,tfm_duration,tfm_stop,audio_file,terminal_frequency_threshold,video_annot_id,num_bats,0,duration,peak_freq_resolution,terminal_frequency
101,,,,,,,,,,104633.8559237944,0.019810322018456915,cf1,0.043670654296875,99.2063492063492,104633.8559237944,0.000604,0.020156,0.02076,93442.62295081967,0.01087074851786497,fm1,0.025238037109375,1633.9869281045749,103278.68852459015,0.02076,0.00122,0.02198,segment_matching_annotaudio_Aditya_2018-08-17_12_71,-10,Aditya_2018-08-17_12_71,1,,,,
102,92715.23178807946,0.004957930117189586,fm1,0.012969970703125,1101.3215859030836,95474.6136865342,0.00082,0.001812,0.0026320000000000002,103884.16455987131,0.014825532601423325,cf1,0.037261962890625,114.88970588235294,104056.53872672947,0.0026320000000000002,0.017404,0.020036,94279.66101694916,0.005239407968671969,fm2,0.011505126953125,2100.840336134454,103813.5593220339,0.020036,0.000944,0.020980000000000002,segment_matching_annotaudio_Aditya_2018-08-17_12_73,-10,Aditya_2018-08-17_12_73,1,,,,
103,,,,,,,,,,105582.24662548616,0.03693792134492361,cf1,0.077606201171875,114.3641354071363,105696.63692518877,0.0008640000000000001,0.017484,0.018348,90109.89010989011,0.020467508326138587,fm1,0.046844482421875,1096.4912280701753,103846.15384615387,0.018348,0.00182,0.020168000000000002,segment_matching_annotaudio_Aditya_2018-08-17_12_74,-10,Aditya_2018-08-17_12_74,1,,,,
104,,,,,,,,,,104369.64865662828,0.01908626662481351,cf1,0.043609619140625,147.5796930342385,104443.4602893416,0.00078,0.013548,0.014328,96153.84615384617,0.009493277075000792,fm1,0.023773193359375,2016.1290322580649,101214.57489878543,0.014328,0.0009880000000000002,0.015316,segment_matching_annotaudio_Aditya_2018-08-17_12_75,-10,Aditya_2018-08-17_12_75,1,,,,
105,,,,,,,,,,107364.5261398902,0.07484816739076175,cf1,0.158599853515625,119.33174224343675,107543.56648364764,0.001224,0.016756,0.01798,98178.13765182186,0.031206397801970782,fm1,0.072235107421875,1008.0645161290324,105769.23076923078,0.01798,0.0019760000000000003,0.019956,segment_matching_annotaudio_Aditya_2018-08-17_12_77,-10,Aditya_2018-08-17_12_77,2,,,,
106,90625.0,0.030772224529553083,fm1,0.065399169921875,1037.344398340249,98958.33333333334,0.00086,0.0019199999999999998,0.00278,105349.8985801217,0.08198699313771829,cf1,0.171600341796875,84.48800270361609,105434.41514536849,0.00278,0.023663999999999998,0.026444,90154.86725663717,0.02918588592626968,fm2,0.052398681640625,1101.3215859030836,105088.49557522123,0.026444,0.001808,0.028252,segment_matching_annotaudio_Aditya_2018-08-17_12_79,-10,Aditya_2018-08-17_12_79,1,,,,
107,,,,,,,,,,104267.18938480096,0.03281328713273662,cf1,0.062042236328125,150.69318866787222,104417.9734620024,0.000936,0.013263999999999998,0.0142,93232.04419889503,0.018109780470081664,fm1,0.041046142578125,1373.6263736263734,102900.55248618784,0.0142,0.001448,0.015648,segment_matching_annotaudio_Aditya_2018-08-17_12_8,-10,Aditya_2018-08-17_12_8,1,,,,
108,100000.0,0.02045729051686496,fm1,0.039093017578125,1773.0496453900712,108928.57142857145,0.0,0.00112,0.00112,110967.94975036236,0.038083900472155235,cf1,0.088165283203125,80.51529790660227,110847.15735223064,0.00112,0.024836,0.025956,100360.57692307694,0.016402664312363417,fm2,0.037506103515625,1196.1722488038274,109375.0,0.025956,0.0016640000000000001,0.02762,segment_matching_annotaudio_Aditya_2018-08-17_12_80,-10,Aditya_2018-08-17_12_80,1,,,,
109,,,,,,,,,,103693.55259723312,0.04661924948533445,cf1,0.114776611328125,130.48016701461378,103954.58104933439,0.0017239999999999998,0.015324,0.017048,87448.5596707819,0.052554520938493235,fm1,0.118255615234375,1024.5901639344265,95679.01234567902,0.017048,0.0019440000000000002,0.018992,segment_matching_annotaudio_Aditya_2018-08-17_12_88,-10,Aditya_2018-08-17_12_88,1,,,,
110,98341.23222748814,0.01926291121754744,fm1,0.050140380859375,788.6435331230284,103870.458135861,0.00028,0.002532,0.0028120000000000003,106512.47717589773,0.036171709926319115,cf1,0.064971923828125,152.06812652068126,106816.79853925745,0.0028120000000000003,0.013144,0.015956,99449.68553459119,0.016917703571495562,fm2,0.040679931640625,783.6990595611286,105345.91194968554,0.015956,0.0025440000000000003,0.0185,segment_matching_annotaudio_Aditya_2018-08-17_34_1,-10,Aditya_2018-08-17_34_1,1,,,,
111,96652.26781857453,0.14826127525404634,fm1,0.278472900390625,1077.5862068965516,107451.403887689,0.000892,0.001852,0.002744,107663.71175293109,0.12231628433568173,cf1,0.323211669921875,142.9388221841052,108092.65084358024,0.002744,0.013987999999999999,0.016732,86419.75308641978,0.09141991859668612,fm2,0.201629638671875,769.2307692307692,94135.80246913582,0.016732,0.002592,0.019324,segment_matching_annotaudio_Aditya_2018-08-17_34_111,-10,Aditya_2018-08-17_34_111,1,,,,
112,95153.66430260047,0.007915221557768028,fm1,0.018402099609375,1179.245283018868,104609.9290780142,0.0008880000000000001,0.0016920000000000001,0.0025800000000000003,105073.05194805196,0.02397207088835948,cf1,0.047027587890625,81.14248620577735,105154.2207792208,0.0025800000000000003,0.024640000000000002,0.027219999999999998,91573.03370786515,0.02541712994724038,fm2,0.053070068359375,1121.0762331838564,103932.58426966293,0.027219999999999998,0.0017800000000000001,0.028999999999999998,segment_matching_annotaudio_Aditya_2018-08-17_34_12,-10,Aditya_2018-08-17_34_12,2,,,,
113,93398.87640449438,0.01440343561832298,fm1,0.031463623046875,1396.6480446927374,102528.08988764042,0.000816,0.001424,0.00224,104423.44563133387,0.04375795314590241,cf1,0.097625732421875,136.91128148959476,104628.86880306766,0.00224,0.014603999999999999,0.016844,91295.1167728238,0.02097019323712488,fm2,0.048980712890625,1059.322033898305,102441.61358811043,0.016844,0.001884,0.018728,segment_matching_annotaudio_Aditya_2018-08-17_34_120,-10,Aditya_2018-08-17_34_120,1,,,,
114,99358.97435897436,0.009306829907682218,fm1,0.021942138671875,2118.64406779661,102564.10256410256,0.0009519999999999999,0.000936,0.001888,103792.48411163305,0.031550348388890745,cf1,0.072906494140625,69.06077348066299,103965.1837524178,0.001888,0.028952,0.03084,91538.46153846156,0.006950743431395881,fm2,0.016204833984375,1533.7423312883434,100000.0,0.03084,0.0013,0.032139999999999995,segment_matching_annotaudio_Aditya_2018-08-17_34_132,-10,Aditya_2018-08-17_34_132,1,,,,
115,95788.04347826086,0.005019138296922352,fm1,0.011749267578125,1351.3513513513512,99864.1304347826,0.0,0.001472,0.001472,104847.20758693363,0.013635813469170498,cf1,0.033172607421875,75.25586995785672,104997.74198404336,0.001472,0.026572000000000002,0.028044,91292.13483146069,0.005809632622814504,fm2,0.015472412109375,1396.6480446927374,99016.85393258427,0.028044,0.001424,0.029468,segment_matching_annotaudio_Aditya_2018-08-17_34_133,-10,Aditya_2018-08-17_34_133,2,,,,
116,93676.8149882904,0.08753814757228623,fm1,0.151214599609375,1168.2242990654206,104800.9367681499,0.00047599999999999997,0.0017079999999999999,0.002184,107269.5035460993,0.09721881068787903,cf1,0.193511962890625,136.31406761177755,107405.89198036007,0.002184,0.014663999999999998,0.016848,87438.42364532019,0.06030502879733739,fm2,0.137725830078125,819.672131147541,105500.8210180624,0.016848,0.002436,0.019284,segment_matching_annotaudio_Aditya_2018-08-17_34_134,-10,Aditya_2018-08-17_34_134,1,,,,
117,,,,,,,,,,103310.13272903854,0.014014003108010169,cf1,0.030731201171875,80.90614886731392,103471.99741016512,0.0,0.024712,0.024712,92391.3043478261,0.008357292612232194,fm1,0.018402099609375,1543.20987654321,98602.4844720497,0.024712,0.001288,0.026000000000000002,segment_matching_annotaudio_Aditya_2018-08-17_34_142,-10,Aditya_2018-08-17_34_142,1,,,,
118,93434.34343434343,0.04716867420883106,fm1,0.091766357421875,1256.2814070351758,104166.66666666669,0.000772,0.001584,0.002356,105555.55555555556,0.09945475712450008,cf1,0.215118408203125,103.82059800664452,105867.08203530636,0.002356,0.01926,0.021616,89160.83916083918,0.08765844060474183,fm2,0.148162841796875,1162.7906976744189,101398.6013986014,0.021616,0.001716,0.023332,segment_matching_annotaudio_Aditya_2018-08-17_34_144,-10,Aditya_2018-08-17_34_144,1,,,,
119,97799.511002445,0.01837097103244812,fm1,0.046478271484375,1219.5121951219512,102689.48655256725,0.00047999999999999996,0.0016359999999999999,0.002116,104526.74897119342,0.055578356287557834,cf1,0.103607177734375,137.13658804168952,104595.33607681756,0.002116,0.014580000000000001,0.016696000000000003,98333.33333333331,0.020100045024612892,fm2,0.053192138671875,1106.1946902654868,102777.77777777777,0.016696000000000003,0.0018,0.018496000000000002,segment_matching_annotaudio_Aditya_2018-08-17_34_147,-10,Aditya_2018-08-17_34_147,1,,,,
120,,,,,,,,,,105128.85940290893,0.019431770232638423,cf1,0.046539306640625,127.55102040816328,105384.02653738199,0.0009199999999999999,0.015676,0.016596,91755.31914893618,0.00820016857608998,fm1,0.022613525390625,883.3922261484099,95744.68085106382,0.016596,0.0022559999999999998,0.018852,segment_matching_annotaudio_Aditya_2018-08-17_34_149,-10,Aditya_2018-08-17_34_149,2,,,,
121,94919.78609625668,0.018216892431777584,fm1,0.042572021484375,1329.7872340425529,102272.72727272726,0.000144,0.0014960000000000002,0.00164,104772.47502774696,0.05098414885406818,cf1,0.096038818359375,110.96316023080335,104994.45061043288,0.00164,0.018019999999999998,0.01966,92052.31388329981,0.025906650176248974,fm2,0.053558349609375,1004.016064257028,102615.69416498997,0.01966,0.0019879999999999997,0.021648,segment_matching_annotaudio_Aditya_2018-08-17_34_151,-10,Aditya_2018-08-17_34_151,2,,,,
122,,,,,,,,,,105452.15456200688,0.01793941541685289,cf1,0.043243408203125,101.13268608414239,105603.88428080114,5.6000000000000006e-05,0.019772,0.019828,93003.41296928328,0.013329349001855095,fm1,0.025238037109375,1700.6802721088434,96416.38225255975,0.019828,0.001172,0.021,segment_matching_annotaudio_Aditya_2018-08-17_34_158,-10,Aditya_2018-08-17_34_158,1,,,,
123,,,,,,,,,,105803.57142857145,0.03930710589055781,cf1,0.073272705078125,127.48597654258032,106058.67346938775,0.00033999999999999997,0.01568,0.01602,90404.0404040404,0.027569733381128243,fm1,0.060028076171875,1008.0645161290324,103535.35353535354,0.01602,0.00198,0.018000000000000002,segment_matching_annotaudio_Aditya_2018-08-17_34_165,-10,Aditya_2018-08-17_34_165,1,,,,
124,90413.94335511983,0.06220525338554901,fm1,0.110687255859375,1086.9565217391305,100762.52723311547,0.000128,0.001836,0.001964,103181.65659438322,0.11002069969355258,cf1,0.184722900390625,177.68301350390902,103537.14895129755,0.001964,0.011252,0.013216,85814.36077057794,0.09543115016107907,fm2,0.195465087890625,874.1258741258741,98511.38353765324,0.013216,0.002284,0.0155,segment_matching_annotaudio_Aditya_2018-08-17_34_168,-10,Aditya_2018-08-17_34_168,2,,,,
125,93358.39598997496,0.11193189079438087,fm1,0.209503173828125,1250.0,102756.89223057647,0.000524,0.001596,0.00212,104212.86031042131,0.15933241193530856,cf1,0.295928955078125,138.50415512465375,104351.44124168516,0.00212,0.014431999999999999,0.016552,87807.6062639821,0.08086849941500368,fm2,0.167999267578125,1116.0714285714287,104026.8456375839,0.016552,0.0017879999999999999,0.018340000000000002,segment_matching_annotaudio_Aditya_2018-08-17_34_169,-10,Aditya_2018-08-17_34_169,1,,,,
126,98731.884057971,0.032318413429969106,fm1,0.067291259765625,1798.5611510791364,105072.46376811594,0.00022,0.001104,0.001324,104824.79177609364,0.0587752684467117,cf1,0.164764404296875,37.51500600240096,105143.6932542958,0.001324,0.053308,0.05463200000000001,98404.25531914894,0.010230995369576931,fm2,0.021881103515625,5208.333333333333,101063.82978723405,0.05463200000000001,0.000376,0.055008,segment_matching_annotaudio_Aditya_2018-08-17_34_18,-10,Aditya_2018-08-17_34_18,2,,,,
127,94650.20576131687,0.03845284189930428,fm1,0.069732666015625,1024.5901639344265,97222.22222222225,0.000328,0.0019440000000000002,0.0022719999999999997,105475.9898904802,0.032206566212789015,cf1,0.071624755859375,84.23180592991913,105770.85088458301,0.0022719999999999997,0.02374,0.026012,90472.02797202797,0.03205285350259083,fm2,0.082855224609375,871.0801393728223,98339.16083916085,0.026012,0.002288,0.0283,segment_matching_annotaudio_Aditya_2018-08-17_34_20,-10,Aditya_2018-08-17_34_20,2,,,,
128,,,,,,,,,,105094.56985967056,0.027907946874352985,cf1,0.055694580078125,101.667344448963,105196.25788082163,0.001164,0.019668,0.020832,93127.49003984065,0.01039210590814403,fm1,0.028228759765625,992.0634920634919,103087.64940239042,0.020832,0.002008,0.02284,segment_matching_annotaudio_Aditya_2018-08-17_34_201,-10,Aditya_2018-08-17_34_201,1,,,,
129,92821.78217821784,0.010588561610800023,fm1,0.026214599609375,1231.5270935960589,100866.33663366336,0.000308,0.001616,0.001924,102524.41057394617,0.023298979465400063,cf1,0.047943115234375,119.04761904761904,102643.48654441533,0.001924,0.016796000000000002,0.01872,86864.40677966103,0.010962577334062784,fm2,0.026947021484375,1054.8523206751054,100635.59322033898,0.01872,0.001888,0.020608,segment_matching_annotaudio_Aditya_2018-08-17_34_202,-10,Aditya_2018-08-17_34_202,1,,,,
130,97597.59759759762,0.006889575705188385,fm1,0.019622802734375,1497.005988023952,104354.35435435435,0.00056,0.001332,0.0018920000000000002,105086.58008658008,0.03520745116184365,cf1,0.063140869140625,108.1782778018174,105194.8051948052,0.0018920000000000002,0.01848,0.020372,93750.0,0.014567425919293466,fm2,0.039459228515625,889.6797153024911,105357.14285714287,0.020372,0.00224,0.022612,segment_matching_annotaudio_Aditya_2018-08-17_34_208,-10,Aditya_2018-08-17_34_208,1,,,,
131,98393.57429718877,0.0333482444948781,fm1,0.069366455078125,2000.0,104417.67068273094,0.0006320000000000001,0.0009960000000000001,0.001628,105251.08919972484,0.07819672001920533,cf1,0.152191162109375,114.62631820265932,105308.4155010319,0.001628,0.017444,0.019072,95774.64788732397,0.0268565985311326,fm2,0.061431884765625,1404.4943820224719,104225.35211267606,0.019072,0.0014199999999999998,0.020492,segment_matching_annotaudio_Aditya_2018-08-17_34_22,-10,Aditya_2018-08-17_34_22,2,,,,
132,98790.32258064515,0.0435968786012608,fm1,0.098480224609375,1336.8983957219252,102822.5806451613,0.0008320000000000001,0.0014880000000000002,0.00232,103658.53658536586,0.1048070553948298,cf1,0.178680419921875,152.34613040828762,103963.41463414633,0.00232,0.01312,0.01544,99056.60377358492,0.0398389783603802,fm2,0.100677490234375,1046.0251046025103,100628.93081761006,0.01544,0.0019079999999999998,0.017348,segment_matching_annotaudio_Aditya_2018-08-17_34_35,-10,Aditya_2018-08-17_34_35,1,,,,
133,94043.88714733542,0.02234798545696989,fm1,0.053009033203125,1562.5,104231.97492163008,0.0007440000000000001,0.001276,0.00202,105905.91884207807,0.08419061300137241,cf1,0.162322998046875,129.19896640826875,105970.53502196952,0.00202,0.015475999999999998,0.017496,93137.25490196078,0.03947168455039953,fm2,0.095367431640625,1219.5121951219512,104166.66666666669,0.017496,0.001632,0.019128,segment_matching_annotaudio_Aditya_2018-08-17_34_36,-10,Aditya_2018-08-17_34_36,2,,,,
134,98623.8532110092,0.0143035502753613,fm1,0.038787841796875,1141.552511415525,103784.40366972476,0.000708,0.001744,0.0024519999999999998,104668.47090663057,0.05080152243491787,cf1,0.091888427734375,135.2813852813853,104939.10690121788,0.0024519999999999998,0.014780000000000001,0.017232,94291.90751445084,0.020388170609776102,fm2,0.059051513671875,720.4610951008646,103684.97109826587,0.017232,0.002768,0.02,segment_matching_annotaudio_Aditya_2018-08-17_34_40,-10,Aditya_2018-08-17_34_40,3,,,,
135,95041.32231404957,0.033042572200461626,fm1,0.068878173828125,1373.6263736263734,103994.49035812671,0.000976,0.001452,0.002428,105208.33333333331,0.07765849267639277,cf1,0.205291748046875,43.395243881270616,105598.95833333331,0.002428,0.04608,0.048507999999999996,95477.38693467338,0.01667409851698042,fm2,0.037872314453125,2500.0,105527.63819095476,0.048507999999999996,0.000796,0.049304,segment_matching_annotaudio_Aditya_2018-08-17_34_41,-10,Aditya_2018-08-17_34_41,2,,,,
136,98837.20930232557,0.07341140894892541,fm1,0.143951416015625,1655.6291390728477,105481.72757475082,0.0,0.001204,0.001204,105407.27350063805,0.14974871740139326,cf1,0.281890869140625,53.1575590048905,105566.78009357721,0.001204,0.037616000000000004,0.03882,97789.11564625849,0.030920607853424827,fm2,0.072418212890625,1689.1891891891892,102040.81632653062,0.03882,0.001176,0.039996,segment_matching_annotaudio_Aditya_2018-08-17_34_49,-10,Aditya_2018-08-17_34_49,3,,,,
137,96217.10526315794,0.017936237609782437,fm1,0.043792724609375,1633.9869281045749,101151.3157894737,0.0,0.001216,0.001216,106234.70581976806,0.10803292358954446,cf1,0.236297607421875,53.19148936170214,106287.9029684009,0.001216,0.037596,0.038812,97315.43624161072,0.07459527095703311,fm2,0.154632568359375,1666.666666666667,102348.9932885906,0.038812,0.001192,0.040004000000000005,segment_matching_annotaudio_Aditya_2018-08-17_34_54,-10,Aditya_2018-08-17_34_54,1,,,,
138,93750.0,0.021368856693708648,fm1,0.045257568359375,1072.961373390558,102370.6896551724,0.00056,0.0018559999999999998,0.002416,104851.86191899973,0.04939698098884057,cf1,0.096954345703125,135.8695652173913,104987.76841533024,0.002416,0.014716,0.017131999999999998,90236.68639053254,0.019022896863509844,fm2,0.043060302734375,984.2519685039372,96646.94280078897,0.017131999999999998,0.0020280000000000003,0.01916,segment_matching_annotaudio_Aditya_2018-08-17_34_64,-10,Aditya_2018-08-17_34_64,1,,,,
139,97701.14942528737,0.00982702127537848,fm1,0.022125244140625,1428.571428571429,103448.27586206897,0.00072,0.001392,0.002112,105362.53776435043,0.02251855170871961,cf1,0.049163818359375,150.96618357487924,105513.59516616314,0.002112,0.01324,0.015352000000000001,85034.01360544219,0.01565886443752263,fm2,0.037261962890625,679.3478260869565,103401.36054421768,0.015352000000000001,0.00294,0.018292,segment_matching_annotaudio_Aditya_2018-08-17_34_69,-10,Aditya_2018-08-17_34_69,1,,,,
140,96654.27509293682,0.005719125676117967,fm1,0.012115478515625,1851.8518518518522,102230.48327137547,0.00028399999999999996,0.001076,0.0013599999999999999,104795.73712255774,0.01426509616231868,cf1,0.037139892578125,110.96316023080335,105017.76198934279,0.0013599999999999999,0.018016,0.019375999999999997,88619.40298507463,0.006417171937626071,fm2,0.016082763671875,929.3680297397771,105410.44776119402,0.019375999999999997,0.002144,0.021519999999999997,segment_matching_annotaudio_Aditya_2018-08-17_34_7,-10,Aditya_2018-08-17_34_7,2,,,,
141,100781.25,0.02014389891960727,fm1,0.040557861328125,1552.7950310559006,103906.25,0.0009119999999999999,0.00128,0.0021920000000000004,110759.49367088608,0.038241253711293485,cf1,0.084197998046875,68.7757909215956,110897.08310401764,0.0021920000000000004,0.029072000000000004,0.031264,100888.32487309644,0.01980688586430577,fm2,0.046966552734375,1262.6262626262626,108502.538071066,0.031264,0.001576,0.03284,segment_matching_annotaudio_Aditya_2018-08-17_34_77,-10,Aditya_2018-08-17_34_77,1,,,,
142,107746.47887323944,0.007273712635398266,fm1,0.019195556640625,1404.4943820224719,109154.9295774648,0.000572,0.0014199999999999998,0.0019920000000000003,110764.57509881424,0.025625145422939918,cf1,0.062286376953125,61.74364040503828,110888.09288537553,0.0019920000000000003,0.032383999999999996,0.034376,97338.93557422966,0.0084533296391726,fm2,0.018890380859375,1396.6480446927374,108543.41736694676,0.034376,0.001428,0.035804,segment_matching_annotaudio_Aditya_2018-08-17_34_78,-10,Aditya_2018-08-17_34_78,1,,,,
143,97305.38922155688,0.018009967966307883,fm1,0.034698486328125,1488.095238095238,108532.93413173652,0.00020800000000000001,0.001336,0.001544,110158.20149875103,0.034631096719684375,cf1,0.072967529296875,83.25008325008325,110366.36136552873,0.001544,0.02402,0.025564,97597.59759759762,0.016815619313584766,fm2,0.033721923828125,1497.005988023952,110360.36036036037,0.025564,0.001332,0.026895999999999996,segment_matching_annotaudio_Aditya_2018-08-17_34_79,-10,Aditya_2018-08-17_34_79,1,,,,
144,92342.34234234234,0.004308053012010886,fm1,0.010223388671875,4464.285714285715,101351.35135135136,0.000292,0.00044400000000000006,0.000736,103971.58540523089,0.02059940575947745,cf1,0.041473388671875,161.39444803098775,104052.308685825,0.000736,0.012388,0.013124,86353.94456289981,0.024075559031472286,fm2,0.055572509765625,1063.8297872340424,103411.51385927506,0.013124,0.001876,0.015,segment_matching_annotaudio_Aditya_2018-08-17_34_81,-10,Aditya_2018-08-17_34_81,1,,,,
145,33109.40499040308,0.006567265928192784,fm1,0.022918701171875,957.8544061302682,36468.330134357006,0.00011599999999999999,0.002084,0.0022,104853.72340425533,0.016927182823696246,cf1,0.043853759765625,132.90802764486978,105119.68085106382,0.0022,0.015040000000000001,0.017240000000000002,94562.64775413713,0.008143672063126552,fm2,0.018585205078125,1179.245283018868,103427.89598108748,0.017240000000000002,0.0016920000000000001,0.018932,segment_matching_annotaudio_Aditya_2018-08-17_45_348,-10,Aditya_2018-08-17_45_348,1,,,,
146,93657.81710914453,0.007536364848212987,fm1,0.017303466796875,1470.5882352941173,103244.8377581121,5.9999999999999995e-05,0.001356,0.001416,104287.60988555316,0.01834744137804667,cf1,0.043609619140625,82.91873963515755,104329.07613202854,0.001416,0.024116,0.025532,92069.89247311828,0.007327736587414619,fm2,0.015289306640625,1336.8983957219252,102822.5806451613,0.025532,0.0014880000000000002,0.02702,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_1,-10,Aditya_2018-08-19_0120-0200_1,1,,,,
147,97133.75796178344,0.09210221672501248,fm1,0.173736572265625,1582.2784810126584,105891.71974522293,0.001428,0.001256,0.002684,107904.64240903387,0.1005893491284194,cf1,0.204254150390625,89.60573476702507,108083.88600107547,0.002684,0.022316,0.025,92219.02017291066,0.06465688977069176,fm2,0.110565185546875,1436.7816091954026,105907.78097982708,0.025,0.0013880000000000001,0.026387999999999998,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_101,-10,Aditya_2018-08-19_0120-0200_101,1,,,,
148,92494.71458773784,0.016338447101947567,fm1,0.031463623046875,1054.8523206751054,105708.24524312897,0.000332,0.0018920000000000002,0.002224,106973.99527186762,0.028540062170366462,cf1,0.071929931640625,59.0876861262113,107003.5460992908,0.002224,0.033839999999999995,0.036064,90534.97942386832,0.014252925537199637,fm2,0.032135009765625,1024.5901639344265,104938.27160493829,0.036064,0.0019440000000000002,0.038008,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_104,-10,Aditya_2018-08-19_0120-0200_104,1,,,,
149,94855.30546623797,0.0059010065713990655,fm1,0.012542724609375,1602.5641025641025,106913.18327974278,0.0,0.0012439999999999999,0.0012439999999999999,107848.67306606435,0.01510346788609146,cf1,0.034820556640625,70.56167090036692,107883.96386222473,0.0012439999999999999,0.028336,0.029580000000000002,90029.76190476191,0.016250281839101214,fm2,0.034881591796875,1479.2899408284025,106398.80952380953,0.029580000000000002,0.001344,0.030924,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_105,-10,Aditya_2018-08-19_0120-0200_105,1,,,,
150,105140.18691588783,0.002836171344039544,fm1,0.006561279296875,4629.62962962963,123831.77570093457,0.000608,0.00042800000000000005,0.001036,108664.1852770885,0.012400619868664524,cf1,0.026702880859375,103.34849111202976,108715.88089330026,0.001036,0.019344,0.020380000000000002,94339.62264150943,0.011452707690089232,fm2,0.022857666015625,1562.5,108490.56603773586,0.020380000000000002,0.0012720000000000001,0.021652,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_106,-10,Aditya_2018-08-19_0120-0200_106,1,,,,
151,94145.56962025317,0.032651452629709386,fm1,0.066741943359375,1572.3270440251572,98892.40506329117,0.0,0.0012640000000000001,0.0012640000000000001,107868.8524590164,0.01782447250732372,cf1,0.037506103515625,109.26573426573427,108032.78688524589,0.0012640000000000001,0.0183,0.019563999999999998,89743.58974358975,0.03282599030654055,fm2,0.097137451171875,1592.3566878980894,107371.79487179489,0.019563999999999998,0.001248,0.020812,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_107,-10,Aditya_2018-08-19_0120-0200_107,1,,,,
152,103711.7903930131,0.008539809889001673,fm1,0.017120361328125,2173.913043478261,108078.60262008736,6.8e-05,0.000916,0.000984,107946.16519174042,0.02488186070128803,cf1,0.049041748046875,46.08294930875576,107969.21091445428,0.000984,0.043392,0.044376,93965.51724137932,0.006260128795643507,fm2,0.014373779296875,1712.3287671232874,105172.41379310343,0.044376,0.00116,0.045536,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_109,-10,Aditya_2018-08-19_0120-0200_109,1,,,,
153,,,,,,,,,,107297.29729729732,0.026728947508369398,cf1,0.053497314453125,180.11527377521614,107387.3873873874,0.001556,0.0111,0.012656,90525.32833020641,0.019218148366306496,fm1,0.045623779296875,936.3295880149813,104596.62288930584,0.012656,0.002132,0.014787999999999999,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_113,-10,Aditya_2018-08-19_0120-0200_113,1,,,,
154,94758.06451612904,0.011658134467929814,fm1,0.029388427734375,1336.8983957219252,101478.49462365592,0.000904,0.0014880000000000002,0.002392,105331.2629399586,0.03944808650852458,cf1,0.076751708984375,129.33264355923436,105460.66252587992,0.002392,0.015456000000000001,0.017848,96604.21545667447,0.023898723542500784,fm2,0.053924560546875,1168.2242990654206,104215.45667447307,0.017848,0.0017079999999999999,0.019556,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_119,-10,Aditya_2018-08-19_0120-0200_119,1,,,,
155,,,,,,,,,,107182.94051627387,0.04156862194825953,cf1,0.081085205078125,140.21312394840157,107253.0864197531,0.001172,0.014256,0.015428,89756.59229208926,0.03612041676405568,fm1,0.086090087890625,1012.1457489878543,105983.77281947262,0.015428,0.001972,0.0174,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_120,-10,Aditya_2018-08-19_0120-0200_120,1,,,,
156,98382.74932614557,0.011703427533497459,fm1,0.026458740234375,1344.0860215053765,106469.00269541779,0.000328,0.001484,0.001812,107975.37977998953,0.036325595298009584,cf1,0.068206787109375,130.89005235602093,108106.33839706652,0.001812,0.015271999999999999,0.017084000000000002,94957.0815450644,0.027426572962951118,fm2,0.064117431640625,1068.3760683760684,106759.65665236053,0.017084000000000002,0.001864,0.018948,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_124,-10,Aditya_2018-08-19_0120-0200_124,1,,,,
157,93515.03759398496,0.05055564510520329,fm1,0.104705810546875,936.3295880149813,103383.45864661652,0.000672,0.002128,0.0028,105974.6768662622,0.07234408572364756,cf1,0.134796142578125,131.85654008438817,105974.6768662622,0.0028,0.015163999999999999,0.017963999999999997,91203.7037037037,0.041730535997757535,fm2,0.091461181640625,922.509225092251,102777.77777777775,0.017963999999999997,0.00216,0.020124,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_127,-10,Aditya_2018-08-19_0120-0200_127,1,,,,
158,101851.85185185184,0.01416074817341079,fm1,0.031951904296875,2293.577981651376,104166.66666666669,0.000968,0.0008640000000000001,0.001832,108329.23832923832,0.04912614741654865,cf1,0.106719970703125,49.135220125786155,108525.79852579851,0.001832,0.0407,0.042532,100202.42914979758,0.0174205137740716,fm2,0.032318115234375,2016.1290322580649,106275.3036437247,0.042532,0.0009880000000000002,0.043519999999999996,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_13,-10,Aditya_2018-08-19_0120-0200_13,1,,,,
