,audio_file,duration,peak_amplitude,peak_freq_resolution,peak_frequency,region_id,rms,start,stop,terminal_frequency,terminal_frequency_threshold
0,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_96_hp,0.000672,0.099273681640625,2941.176470588235,107142.85714285714,fm1,0.04628726604318242,0.000576,0.001248,104166.66666666667,-10
1,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_96_hp,0.01492,0.2708740234375,133.9764201500536,107104.55764075066,cf1,0.1602136480905511,0.001248,0.016168,107104.55764075066,-10
2,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_96_hp,0.001024,0.220672607421875,1937.984496124031,106445.3125,fm2,0.12334969902970133,0.016168,0.017192,100585.9375,-10
0,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_101_hp,0.001256,0.172637939453125,1582.2784810126582,105095.54140127389,fm1,0.09101720228872645,0.001432,0.002688,97929.93630573248,-10
1,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_101_hp,0.022316,0.20355224609375,89.60573476702508,108039.07510306507,cf1,0.10010376690617909,0.002688,0.025004,107904.64240903388,-10
2,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_101_hp,0.001352,0.1060791015625,1470.5882352941176,107248.52071005918,fm2,0.06411153355379541,0.025004,0.026356,93195.26627218936,-10
0,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_104_hp,0.001892,0.0311279296875,1054.8523206751054,105179.70401691331,fm1,0.015993961816503487,0.000344,0.002236,92494.71458773784,-10
1,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_104_hp,0.03384,0.0693359375,59.087686126211295,107092.1985815603,cf1,0.02834005734167582,0.002236,0.036076,106973.99527186762,-10
2,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_104_hp,0.001904,0.03045654296875,1046.0251046025105,105042.0168067227,fm2,0.01388157697503208,0.036076,0.03798,90861.34453781514,-10
0,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_105_hp,0.001244,0.010772705078125,1602.5641025641025,99678.45659163989,fm1,0.005624701541254945,4e-06,0.001248,95659.16398713828,-10
1,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_105_hp,0.028336,0.0341796875,70.56167090036692,107954.54545454544,cf1,0.014981222683227456,0.001248,0.029584,107848.67306606437,-10
2,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_105_hp,0.001316,0.03314208984375,1515.1515151515152,104863.22188449849,fm2,0.01591525011479071,0.029584,0.0309,90425.53191489363,-10
0,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_106_hp,0.000224,0.0048828125,8620.689655172413,107142.85714285716,fm1,0.002830683100734937,0.000744,0.000968,98214.28571428572,-10
1,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_106_hp,0.019344,0.02557373046875,103.34849111202976,108767.576509512,cf1,0.012266477336695787,0.000968,0.020312,108664.1852770885,-10
2,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_106_hp,0.001308,0.0218505859375,1524.3902439024391,107033.63914373089,fm2,0.011416881195547514,0.020312,0.02162,94801.22324159023,-10
0,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_107_hp,0.001264,0.06390380859375,1572.3270440251572,98892.40506329115,fm1,0.03190891747932522,0.0,0.001264,94145.56962025317,-10
1,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_107_hp,0.0183,0.0362548828125,109.26573426573427,108032.7868852459,cf1,0.01769527293683445,0.001264,0.019564,107868.85245901639,-10
2,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_107_hp,0.001248,0.0938720703125,1592.3566878980891,107371.79487179487,fm2,0.031795104828485535,0.019564,0.020812,90544.8717948718,-10
0,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_109_hp,0.000916,0.015960693359375,2173.913043478261,106986.89956331879,fm1,0.008393557990428634,7.2e-05,0.000988,103711.7903930131,-10
1,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_109_hp,0.043392,0.04742431640625,46.08294930875576,108038.34808259587,cf1,0.024733774904233726,0.000988,0.04438,107946.16519174042,-10
2,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_109_hp,0.001152,0.012542724609375,1724.1379310344828,106770.83333333333,fm2,0.006034857772306874,0.04438,0.045532,93750.0,-10
0,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_110_hp,0.002004,0.02337646484375,996.01593625498,99301.39720558884,fm1,0.012346319869709924,0.000916,0.00292,96307.38522954093,-10
1,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_110_hp,0.022716,0.050018310546875,88.02816901408451,107809.47349885544,cf1,0.025217456662131627,0.00292,0.025636,107501.32065504491,-10
2,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_110_hp,0.002272,0.03167724609375,877.1929824561404,95950.70422535212,fm2,0.017191591497797015,0.025636,0.027908,92429.57746478874,-10
3,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_110_hp,0.000852,0.016143798828125,2336.448598130841,91549.29577464788,cf2,0.007516530400309496,0.027908,0.02876,91549.29577464788,-10
4,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_110_hp,0.000704,0.00897216796875,2808.9887640449438,95170.45454545454,fm3,0.004054834786718626,0.02876,0.029464,90909.09090909091,-10
0,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_112_hp,0.000268,0.021209716796875,7352.941176470588,89552.23880597015,cf1,0.012465611793329888,0.000844,0.001112,85820.89552238806,-10
1,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_112_hp,0.002016,0.043426513671875,988.1422924901186,104166.66666666667,fm1,0.024600366583289263,0.001112,0.003128,91269.84126984127,-10
2,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_112_hp,0.021168,0.06744384765625,94.44654325651682,105442.17687074831,cf2,0.03689358296860431,0.003128,0.024296,105394.93575207861,-10
3,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_112_hp,0.001788,0.029815673828125,1116.0714285714287,104026.8456375839,fm2,0.01677503935337314,0.024296,0.026084,90604.02684563759,-10
0,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_113_hp,0.010972,0.052490234375,182.21574344023324,107455.34086766315,cf1,0.02651298010718974,0.001568,0.01254,107181.91760845791,-10
1,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_113_hp,0.002232,0.04681396484375,892.8571428571429,108422.93906810036,fm1,0.019640772577836897,0.01254,0.014772,91397.8494623656,-10
0,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_119_hp,0.001488,0.027923583984375,1336.8983957219252,102150.53763440861,fm1,0.011700576359560273,0.00094,0.002428,94758.06451612904,-10
1,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_119_hp,0.015456,0.076446533203125,129.33264355923436,105331.2629399586,cf1,0.03912445448351005,0.002428,0.017884,105331.2629399586,-10
2,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_119_hp,0.001672,0.05133056640625,1190.4761904761904,103468.89952153112,fm2,0.023064719336429906,0.017884,0.019556,96291.86602870814,-10
0,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_120_hp,0.014256,0.07977294921875,140.21312394840157,107253.0864197531,cf1,0.041314704405999485,0.001172,0.015428,107182.94051627387,-10
1,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_120_hp,0.001968,0.08245849609375,1012.1457489878543,102134.14634146342,fm1,0.03496954187374073,0.015428,0.017396,90447.15447154472,-10
0,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_124_hp,0.001304,0.021881103515625,1524.3902439024391,106595.09202453989,fm1,0.010939256059476524,0.000348,0.001652,98159.50920245399,-10
1,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_124_hp,0.015452,0.06610107421875,129.39958592132504,108206.0574682889,cf1,0.03597470607830663,0.001652,0.017104,107882.47476054881,-10
2,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_124_hp,0.001836,0.06365966796875,1086.9565217391305,107298.47494553376,fm2,0.027057857456039072,0.017104,0.01894,95860.56644880174,-10
0,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_127_hp,0.002128,0.101806640625,936.3295880149813,102913.53383458646,fm1,0.049438884676413164,0.000684,0.002812,93515.03759398495,-10
1,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_127_hp,0.015164,0.13134765625,131.85654008438817,106040.62252703773,cf1,0.07180236015355777,0.002812,0.017976,105974.6768662622,-10
2,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_127_hp,0.002096,0.08740234375,950.5703422053232,103530.53435114505,fm2,0.040897349867877006,0.017976,0.020072,91603.0534351145,-10
