,audio_file,duration,peak_amplitude,peak_freq_resolution,peak_frequency,region_id,rms,start,stop,terminal_frequency,terminal_frequency_threshold
1,segment_matching_annotaudio_Aditya_2018-08-20_0300-0400_58_hp,0.02134,0.07684326171875,93.7031484257871,106982.1930646673,cf1,0.038134189922156815,0.0014,0.02274,106888.47235238989,-10
2,segment_matching_annotaudio_Aditya_2018-08-20_0300-0400_58_hp,0.0014,0.062835693359375,1420.4545454545455,97142.85714285714,fm2,0.022211132075927353,0.02274,0.02414,90000.0,-10
0,segment_matching_annotaudio_Aditya_2018-08-20_0300-0400_61_hp,0.00034,0.0089111328125,5813.953488372093,102941.17647058825,fm1,0.004140881266903769,0.000108,0.000448,85294.11764705883,-10
1,segment_matching_annotaudio_Aditya_2018-08-20_0300-0400_61_hp,0.013616,0.032562255859375,146.7997651203758,102452.9964747356,cf1,0.011926532915136541,0.000448,0.014064,102085.78143360752,-10
2,segment_matching_annotaudio_Aditya_2018-08-20_0300-0400_61_hp,0.002788,0.028045654296875,716.3323782234957,102582.49641319945,fm2,0.010699802074074862,0.014064,0.016852,85007.17360114779,-10
0,segment_matching_annotaudio_Aditya_2018-08-20_0300-0400_85_hp,0.001848,0.036651611328125,1077.5862068965516,89826.83982683983,fm1,0.01755181763032813,0.000368,0.002216,86580.08658008659,-10
1,segment_matching_annotaudio_Aditya_2018-08-20_0300-0400_85_hp,0.017136,0.06109619140625,116.65888940737284,101949.11297852475,cf1,0.03322837892640977,0.002216,0.019352,101832.39962651729,-10
2,segment_matching_annotaudio_Aditya_2018-08-20_0300-0400_85_hp,0.001652,0.084136962890625,1207.729468599034,87772.39709443101,fm2,0.03896065758548227,0.019352,0.021004,83535.1089588378,-10
0,segment_matching_annotaudio_Aditya_2018-08-20_0300-0400_90_hp,0.001532,0.027984619140625,1302.0833333333333,95953.00261096605,fm1,0.016603780439235813,0.000452,0.001984,93342.0365535248,-10
1,segment_matching_annotaudio_Aditya_2018-08-20_0300-0400_90_hp,0.011856,0.08526611328125,168.57720836142954,105937.92172739541,cf1,0.04786032283068327,0.001984,0.01384,105600.53981106613,-10
2,segment_matching_annotaudio_Aditya_2018-08-20_0300-0400_90_hp,0.001888,0.1126708984375,1054.8523206751054,104343.22033898305,fm2,0.0542303767159697,0.01384,0.015728,87394.06779661016,-10
0,segment_matching_annotaudio_Aditya_2018-08-20_0300-0400_91_hp,0.017296,0.04107666015625,115.58021266759131,105168.82516188716,cf1,0.023302393058896524,0.001572,0.018868,105111.00832562444,-10
1,segment_matching_annotaudio_Aditya_2018-08-20_0300-0400_91_hp,0.002176,0.044647216796875,915.7509157509157,99264.70588235294,fm1,0.02084785037011352,0.018868,0.021044,87775.73529411765,-10
0,segment_matching_annotaudio_Aditya_2018-08-20_0300-0400_92_hp,0.017308,0.030853271484375,115.5268022181146,106366.99792003697,cf1,0.015357039770130634,0.001256,0.018564,106135.89091749479,-10
1,segment_matching_annotaudio_Aditya_2018-08-20_0300-0400_92_hp,0.0016,0.0389404296875,1243.7810945273632,106250.0,fm1,0.0178151844275221,0.018564,0.020164,87500.0,-10
