video_path,annotation_id,Sampling minute,timestamp from camera,start_timestamp,start_framenumber,end_timestamp,end_framenumber,no. of flying bats,bat behaviour,"strength (1 - strong, 0-weak)","weak in (Behaviour Be, Number Bn)",Comments,Details on the comment,annotator
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_184,50,2,2018-08-17 02:50:47,9,2018-08-17 02:50:49,9,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_185,52,2,2018-08-17 02:52:20,18,2018-08-17 02:52:22,14,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_186,52,2,2018-08-17 02:52:53,17,2018-08-17 02:52:55,20,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_187,54,2,2018-08-17 02:54:46,3,2018-08-17 02:54:49,1,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_188,55,2,2018-08-17 02:55:18,1,2018-08-17 02:55:18,35,1,,1.0,,There are more than 40 frames in 18th second,,Aditya
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_189,55,2,2018-08-17 02:55:54,11,2018-08-17 02:55:56,6,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_190,56,2,2018-08-17 02:56:18,14,2018-08-17 02:56:18,19,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_191,56,2,2018-08-17 02:56:20,1,2018-08-17 02:56:20,9,2,t,1.0,,,,Aditya
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_192,56,2,2018-08-17 02:56:20,16,2018-08-17 02:56:22,2,3,T,1.0,,,,Aditya
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_193,57,2,2018-08-17 02:57:11,18,2018-08-17 02:57:14,16,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_194,57,2,2018-08-17 02:57:55,3,2018-08-17 02:57:56,13,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_195,59,2,2018-08-17 02:59:07,9,2018-08-17 02:59:07,25,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_196,59,2,2018-08-17 02:59:08,7,2018-08-17 02:59:09,10,2,P,0.0,Be,The second bat comes back to trail the first bat. However before that the first bat goes out of the cave,,Aditya
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_197,59,2,2018-08-17 02:59:09,17,2018-08-17 02:59:10,23,1,,1.0,,,,Aditya
